Date,148070.KS,294400.KS,BIL,BWX,EMB,HYG,IEF,LQD,NVDA,SHY,SPY,TIP,TLT,VEA
2020-10-20,115633.4921875,36695.0,79.54053497314453,27.957599639892578,88.1209716796875,65.15333557128906,107.23039245605469,113.09425354003906,13.603972434997559,77.29585266113281,321.00726318359375,104.55998229980469,137.7365264892578,35.87641906738281
2020-10-21,115087.9453125,36815.0,79.54053497314453,28.10620880126953,87.67063903808594,65.14566802978516,107.08831024169922,112.90966033935547,13.483591079711914,77.29585266113281,320.3995361328125,104.52676391601562,137.2608184814453,35.75571823120117
2020-10-22,115233.4296875,36560.0,79.54925537109375,27.96689224243164,87.25982666015625,65.26116180419922,106.71546936035156,112.6579360961914,13.32033920288086,77.2690200805664,322.1570129394531,104.3689956665039,135.83377075195312,35.79020309448242
2020-10-23,115351.625,36700.0,79.54925537109375,28.059776306152344,87.67063903808594,65.3381118774414,106.86640930175781,112.9432144165039,13.548891067504883,77.27793884277344,323.2507629394531,104.4935531616211,136.6640625,35.9885139465332
2020-10-26,115469.828125,36600.0,79.54925537109375,27.985471725463867,87.35462951660156,64.7607192993164,107.15049743652344,113.17816162109375,13.1012601852417,77.28692626953125,317.2771911621094,104.57659912109375,137.93548583984375,35.31598663330078
2020-10-27,115306.1640625,36315.0,79.54053497314453,28.087642669677734,87.87606048583984,64.79151916503906,107.39015197753906,113.63955688476562,13.35598087310791,77.28692626953125,316.1834411621094,104.78414916992188,138.8609619140625,35.0487060546875
2020-10-28,115274.3359375,36520.0,79.54053497314453,27.957599639892578,87.12554168701172,64.25262451171875,107.38129425048828,113.07745361328125,12.588570594787598,77.28692626953125,305.3766174316406,104.65131378173828,138.99066162109375,34.02267837524414
2020-10-29,115087.9453125,36100.0,79.54925537109375,27.808990478515625,87.15711975097656,64.4373779296875,106.92853546142578,112.78382110595703,12.984362602233887,77.30481719970703,308.48028564453125,104.2942886352539,137.641357421875,34.186500549316406
2020-10-30,114878.8203125,35170.0,79.54925537109375,27.818283081054688,86.92008209228516,64.57598114013672,106.58233642578125,112.19650268554688,12.495856285095215,77.29585266113281,305.2643737792969,103.97874450683594,136.2835235595703,34.0140495300293
2020-11-02,114328.71875,35675.0,79.54925537109375,27.709524154663086,87.05965423583984,64.72985076904297,106.76531982421875,112.63626861572266,12.542463302612305,77.29496765136719,308.6859436035156,104.36002349853516,137.3042755126953,34.427921295166016
2020-11-03,114319.6328125,36390.0,79.54925537109375,27.858251571655273,87.76532745361328,65.28649139404297,106.52548217773438,112.74554443359375,12.979877471923828,77.2770767211914,314.1361083984375,104.27677917480469,136.50778198242188,35.307373046875
2020-11-04,114656.046875,36620.0,79.54053497314453,28.053455352783203,89.46210479736328,65.89733123779297,107.42268371582031,114.43546295166016,13.752269744873047,77.29496765136719,321.1568298339844,104.45159149169922,139.46888732910156,35.66949462890625
2020-11-05,115028.84375,37435.0,79.54925537109375,28.313722610473633,89.80307006835938,66.1292495727539,107.40491485595703,114.86426544189453,14.116903305053711,77.2770767211914,327.4202575683594,104.5348129272461,139.7113494873047,36.531700134277344
2020-11-06,114751.515625,37530.0,79.54053497314453,28.37879180908203,89.40662384033203,65.89733123779297,107.04071807861328,114.50273895263672,14.517683029174805,77.28600311279297,327.345458984375,104.06036376953125,138.02293395996094,36.60930633544922
2020-11-09,114656.046875,37985.0,79.54925537109375,28.02556800842285,89.83477783203125,66.39987182617188,106.25010681152344,113.63677978515625,13.589268684387207,77.25914001464844,331.4587707519531,103.76070404052734,135.12232971191406,37.609458923339844
2020-11-10,114110.5078125,38000.0,79.54053497314453,28.016273498535156,89.7396469116211,66.30709075927734,105.94808959960938,113.34246826171875,12.731135368347168,77.25020599365234,330.9726257324219,103.8605728149414,134.3431396484375,37.88536834716797
2020-11-11,113833.1875,38575.0,79.54053497314453,27.969791412353516,90.08055877685547,66.28392028808594,106.11688232421875,113.55265808105469,13.377165794372559,77.2323226928711,333.4313049316406,104.04368591308594,134.82801818847656,38.20438003540039
2020-11-12,113928.65625,38410.0,79.54053497314453,28.02556800842285,89.90608978271484,65.83544158935547,106.72089385986328,114.00667572021484,13.41579532623291,77.24125671386719,330.19671630859375,104.33503723144531,137.12246704101562,37.6525764465332
2020-11-13,114110.5078125,38775.0,79.54925537109375,28.109224319458008,90.2550277709961,66.05968475341797,106.57879638671875,114.14118194580078,13.2565336227417,77.24125671386719,334.7681579589844,104.32674407958984,136.94065856933594,38.187137603759766
2020-11-16,114124.140625,39645.0,79.54925537109375,28.239355087280273,90.4532241821289,66.43077850341797,106.49884796142578,114.51116180419922,13.47411823272705,77.25914001464844,338.9468994140625,104.18523406982422,136.61166381835938,38.67859649658203
2020-11-17,114155.96875,39630.0,79.54925537109375,28.34160614013672,90.29463958740234,66.45399475097656,106.7741928100586,114.88107299804688,13.381402969360352,77.25020599365234,337.1239318847656,104.36002349853516,137.50343322753906,38.661354064941406
2020-11-18,114401.46875,39575.0,79.54925537109375,28.313722610473633,90.21537780761719,66.33031463623047,106.7386703491211,115.12487030029297,13.3878812789917,77.25020599365234,333.0668029785156,104.39332580566406,137.9017333984375,38.45442199707031
2020-11-19,114383.2734375,39620.0,79.54925537109375,28.332313537597656,90.42151641845703,66.55451965332031,106.85417938232422,115.76386260986328,13.399345397949219,77.2680892944336,334.46893310546875,104.50154876708984,138.6116943359375,38.687217712402344
2020-11-20,114365.09375,39675.0,79.54925537109375,28.388090133666992,90.48497009277344,66.43077850341797,107.04071807861328,115.66297149658203,13.047919273376465,77.2770767211914,332.1785583496094,104.734619140625,139.8412322998047,38.816551208496094
2020-11-23,114615.1328125,40585.0,79.54925537109375,28.295133590698242,90.4135971069336,66.53131103515625,106.8274917602539,115.805908203125,13.100010871887207,77.2770767211914,334.1698303222656,104.65135955810547,139.2004852294922,38.8424186706543
2020-11-24,114392.3671875,40815.0,79.54925537109375,28.37879180908203,90.54047393798828,66.73234558105469,106.65869903564453,115.54529571533203,12.918314933776855,77.28600311279297,339.55450439453125,104.68467712402344,137.81517028808594,39.46320343017578
2020-11-25,114165.0625,40530.0,79.54053497314453,28.462448120117188,90.46912384033203,66.7013931274414,106.69429016113281,115.61248779296875,13.194473266601562,77.29496765136719,339.03106689453125,104.85946655273438,137.39085388183594,39.38561248779297
2020-11-26,113946.8359375,40995.0,,,,,,,,,,,,
2020-11-27,114019.578125,41085.0,79.54925537109375,28.50892448425293,90.76243591308594,66.80965423583984,107.01404571533203,116.02446746826172,13.220891952514648,77.29496765136719,339.9752502441406,105.11752319335938,138.72427368164062,39.6615104675293
2020-11-30,113905.9140625,40480.0,79.54053497314453,28.388090133666992,90.5880126953125,66.74005889892578,106.94300079345703,116.42806243896484,13.360713958740234,77.31283569335938,338.4701843261719,105.23404693603516,138.55116271972656,38.87690353393555
2020-12-01,114019.578125,41075.0,79.53448486328125,28.446687698364258,90.81559753417969,66.91162109375,106.37408447265625,115.98664093017578,13.349250793457031,77.2707748413086,342.1720886230469,104.99488830566406,136.50827026367188,39.7132453918457
2020-12-02,113764.9921875,41795.0,79.54316711425781,28.511802673339844,90.86332702636719,67.0979232788086,106.19631958007812,115.5990982055664,13.503278732299805,77.2886734008789,342.8919372558594,105.06989288330078,135.42489624023438,39.77360153198242
2020-12-03,113746.796875,42090.0,79.54316711425781,28.77228355407715,91.24522399902344,67.13671875,106.48079681396484,116.0539779663086,13.359177589416504,77.30657196044922,342.79840087890625,105.36154174804688,136.51690673828125,39.91154861450195
2020-12-04,113928.65625,42860.0,79.5518798828125,28.73505973815918,91.32478332519531,67.4161605834961,106.06299591064453,115.41373443603516,13.520980834960938,77.29759216308594,345.7525329589844,105.13658142089844,134.51480102539062,40.29955291748047
2020-12-07,114019.578125,43100.0,79.53448486328125,28.688554763793945,91.30889129638672,67.3851089477539,106.3918685913086,115.51481628417969,13.569347381591797,77.3155288696289,345.0420837402344,105.41154479980469,135.72824096679688,40.00639343261719
2020-12-08,114142.328125,42375.0,79.53448486328125,28.762969970703125,91.15773010253906,67.3307876586914,106.49853515625,115.38008880615234,13.313304901123047,77.29759216308594,346.0517272949219,105.5865478515625,136.36956787109375,40.101234436035156
2020-12-09,113928.65625,43315.0,79.53448486328125,28.77228355407715,90.93492889404297,67.2298812866211,106.347412109375,114.95884704589844,12.895206451416016,77.2886734008789,342.9480285644531,105.45323181152344,135.9188690185547,40.15296173095703
2020-12-10,114019.578125,43070.0,79.53448486328125,28.855995178222656,91.38848114013672,67.35407257080078,106.58741760253906,115.53170776367188,12.936591148376465,77.30657196044922,342.8359375,105.69485473632812,137.12359619140625,40.23918151855469
2020-12-11,114005.9375,43415.0,79.54316711425781,28.87459945678711,91.43619537353516,67.28419494628906,106.80076599121094,115.64962768554688,12.97747802734375,77.35132598876953,342.4338684082031,105.6865234375,137.6089630126953,40.101234436035156
2020-12-14,113960.4765625,43255.0,79.53448486328125,28.846694946289062,91.43619537353516,67.29972076416016,106.738525390625,115.56539916992188,13.27216911315918,77.34235382080078,340.9007873535156,105.6865234375,137.2276153564453,40.109859466552734
2020-12-15,113919.5625,43250.0,79.53448486328125,28.921112060546875,91.74650573730469,67.5093002319336,106.63185119628906,115.79289245605469,13.323773384094238,77.34235382080078,345.5094299316406,105.87821197509766,136.76824951171875,40.54957962036133
2020-12-16,113783.171875,43435.0,79.54316711425781,28.902507781982422,91.81013488769531,67.40839385986328,106.54298400878906,115.70018768310547,13.206100463867188,77.34235382080078,346.0517272949219,105.86986541748047,136.40426635742188,40.68753433227539
2020-12-17,113296.71875,43385.0,79.54316711425781,29.088552474975586,92.10957336425781,67.50899505615234,106.4655990600586,115.86904907226562,13.304579734802246,77.34416961669922,347.98681640625,105.93070220947266,136.04330444335938,40.954830169677734
2020-12-18,113583.1328125,43335.0,79.54316711425781,29.016874313354492,91.98979187011719,67.56350708007812,106.37667083740234,115.78457641601562,13.235519409179688,77.33521270751953,346.5973205566406,105.88066101074219,135.6355438232422,40.71340560913086
2020-12-21,113887.7421875,43375.0,79.54316711425781,29.00756072998047,91.72631072998047,67.3218765258789,106.44780731201172,115.55667877197266,13.295599937438965,77.33521270751953,345.3581237792969,105.86402130126953,136.1733856201172,40.2567253112793
2020-12-22,114055.9453125,42685.0,79.54316711425781,28.867931365966797,91.83807373046875,67.40763092041016,106.6257095336914,115.87747192382812,13.241747856140137,77.33521270751953,344.77606201171875,105.96401977539062,136.876220703125,40.126243591308594
2020-12-23,114165.0625,43265.0,79.53448486328125,28.84930419921875,91.97380828857422,67.71160888671875,106.40333557128906,115.90279388427734,12.973489761352539,77.35311889648438,345.0858459472656,106.01404571533203,135.93057250976562,40.57857131958008
2020-12-24,113837.734375,44145.0,79.54316711425781,28.905160903930664,92.20536041259766,67.8519058227539,106.55455017089844,116.29953002929688,12.95803451538086,77.33521270751953,346.42840576171875,106.05571746826172,136.4684295654297,40.682952880859375
2020-12-28,113819.546875,44360.0,79.54316711425781,28.895854949951172,92.22930908203125,67.93766784667969,106.56344604492188,116.37552642822266,12.86453914642334,77.34416961669922,349.4044189453125,106.13070678710938,136.52920532226562,40.93521499633789
2020-12-29,113722.2890625,45080.0,79.54316711425781,28.988950729370117,92.3650131225586,67.8519058227539,106.54568481445312,116.4261474609375,12.907671928405762,77.34416961669922,348.73785400390625,106.08073425292969,136.35569763183594,41.2570686340332
2020-12-30,113458.296875,46075.0,79.53448486328125,29.13789176940918,92.48477935791016,67.99219512939453,106.61680603027344,116.57808685302734,13.109615325927734,77.35311889648438,349.23553466796875,106.16403198242188,136.6505889892578,41.34404373168945
2020-12-31,,,79.54316711425781,29.072723388671875,92.54065704345703,68.04681396484375,106.68798065185547,116.60344696044922,13.01911735534668,77.34416961669922,351.0098876953125,106.38906860351562,136.8502655029297,41.06568908691406
2021-01-04,113541.6640625,47320.0,79.54316711425781,29.230987548828125,92.02973937988281,67.90648651123047,106.71464538574219,116.01251220703125,13.0774507522583,77.35311889648438,346.2312316894531,106.50576782226562,136.68540954589844,41.3005485534668
2021-01-05,113828.8125,48055.0,79.53448486328125,29.27753448486328,92.09354400634766,67.92987060546875,106.4655990600586,115.64108276367188,13.367902755737305,77.35311889648438,348.6158142089844,106.47246551513672,135.67025756835938,41.7702751159668
2021-01-06,113439.78125,47600.0,79.54316711425781,29.268217086791992,91.43092346191406,67.80513763427734,105.84297943115234,114.7040786743164,12.579825401306152,77.3083724975586,350.7000427246094,106.15572357177734,132.88514709472656,42.222591400146484
2021-01-07,113384.203125,48675.0,79.54316711425781,29.035493850708008,91.39899444580078,68.00003051757812,105.46942901611328,114.68716430664062,13.307318687438965,77.32622528076172,355.9105529785156,106.08905029296875,131.7139434814453,42.34437561035156
2021-01-08,113310.1015625,50870.0,79.53448486328125,28.961023330688477,91.44688415527344,68.1013412475586,105.1669921875,114.60277557373047,13.240255355834961,77.31730651855469,357.9384765625,105.6723403930664,131.28868103027344,42.744503021240234
2021-01-11,113731.5546875,51030.0,79.54316711425781,28.839994430541992,90.72832489013672,67.7350082397461,104.96246337890625,114.1131591796875,13.584056854248047,77.3083724975586,355.52557373046875,105.4472885131836,131.07186889648438,42.187801361083984
2021-01-12,113560.1875,50560.0,79.53448486328125,28.905160903930664,90.29721069335938,67.82073974609375,104.94470977783203,114.35797882080078,13.447683334350586,77.3083724975586,355.60076904296875,105.5889892578125,130.96771240234375,42.387874603271484
2021-01-13,113541.6640625,50895.0,79.53448486328125,28.942399978637695,90.72034454345703,68.02337646484375,105.309326171875,115.244384765625,13.49455451965332,77.29940795898438,356.558349609375,105.82234954833984,132.4426727294922,42.3095817565918
2021-01-14,113439.78125,50840.0,79.54316711425781,28.961023330688477,90.45689392089844,68.0078125,105.06916046142578,114.7462387084961,13.163965225219727,77.3083724975586,355.3096618652344,105.87234497070312,131.20201110839844,42.63142776489258
2021-01-15,113560.1875,49735.0,79.54316711425781,28.839994430541992,90.56066131591797,67.8987045288086,105.35382080078125,114.9235610961914,12.824151039123535,77.31730651855469,352.7185363769531,105.98905181884766,131.72259521484375,41.944244384765625
2021-01-18,113731.5546875,48550.0,,,,,,,,,,,,
2021-01-19,113675.9765625,49825.0,79.54316711425781,28.81206703186035,90.68841552734375,68.09354400634766,105.41604614257812,115.12618255615234,12.989446640014648,77.34416961669922,355.488037109375,106.23907470703125,132.14772033691406,42.239994049072266
2021-01-20,113838.0703125,50115.0,79.54316711425781,28.905160903930664,90.79222106933594,68.21826934814453,105.46054077148438,115.09239959716797,13.329010009765625,77.33521270751953,360.4075927734375,106.3974380493164,132.27781677246094,42.56184005737305
2021-01-21,113847.3359375,50815.0,79.54316711425781,28.895854949951172,90.8561019897461,68.1792984008789,105.309326171875,114.63656616210938,13.82938289642334,77.34416961669922,360.7361145019531,106.65579223632812,131.34947204589844,42.65752029418945
2021-01-22,113398.09375,50525.0,79.53448486328125,28.81206703186035,90.89599609375,68.04681396484375,105.46942901611328,114.55213165283203,13.67480754852295,77.34416961669922,359.4594421386719,106.4891128540039,131.77459716796875,42.36177062988281
2021-01-25,113277.6796875,51720.0,79.54316711425781,28.821378707885742,91.2552719116211,68.0623550415039,105.89636993408203,115.04173278808594,13.615718841552734,77.35311889648438,360.876953125,106.7641372680664,133.32760620117188,42.33567428588867
2021-01-26,113370.3046875,50330.0,79.53448486328125,28.877239227294922,91.13552856445312,67.9610595703125,105.86077880859375,115.0333251953125,13.39831829071045,77.34416961669922,360.3137512207031,106.60577392578125,133.07603454589844,42.353065490722656
2021-01-27,113351.78125,50120.0,79.53448486328125,28.70966911315918,90.71237182617188,67.76617431640625,105.98530578613281,114.83073425292969,12.88223934173584,77.34416961669922,351.5074768066406,106.57247161865234,133.4144744873047,41.3614501953125
2021-01-28,113356.4140625,49245.0,79.54316711425781,28.784137725830078,90.90398406982422,67.96882629394531,105.70960998535156,114.64502716064453,13.015125274658203,77.33521270751953,354.53045654296875,106.78081512451172,132.6769561767578,41.68328094482422
2021-01-29,113407.359375,48085.0,79.54316711425781,28.70966911315918,90.89599609375,67.78956604003906,105.5228042602539,114.46772003173828,12.9540433883667,77.362060546875,347.43292236328125,106.67244720458984,131.87875366210938,40.76994323730469
2021-02-01,113064.640625,49275.0,79.54316711425781,28.52521324157715,91.34613037109375,68.0070571899414,105.6545181274414,114.69355773925781,13.200614929199219,77.3709945678711,353.21612548828125,106.43907928466797,132.03163146972656,41.34404373168945
2021-02-02,113499.984375,50025.0,79.53448486328125,28.506591796875,91.34613037109375,68.17134857177734,105.38751983642578,114.38905334472656,13.519485473632812,77.34417724609375,358.2107238769531,106.59746551513672,131.1803741455078,41.8050651550293
2021-02-03,113453.671875,50440.0,79.53448486328125,28.459997177124023,91.11385345458984,68.22611236572266,105.12939453125,114.11839294433594,13.493309020996094,77.35309600830078,358.4923400878906,106.53909301757812,130.01634216308594,41.918148040771484
2021-02-04,113282.3125,49600.0,79.54316711425781,28.376161575317383,91.37814331054688,68.36690521240234,105.09381866455078,114.31294250488281,13.626689910888672,77.35309600830078,362.56689453125,106.46410369873047,129.6688995361328,41.935543060302734
2021-02-05,113245.265625,50225.0,79.54316711425781,28.42273712158203,91.48229217529297,68.46861267089844,104.87130737304688,114.00841522216797,13.553640365600586,77.3709945678711,363.9939270019531,106.43907928466797,128.58314514160156,42.24869155883789
2021-02-08,112972.0078125,49730.0,79.54316711425781,28.534534454345703,91.48229217529297,68.6720199584961,104.91580200195312,114.49898529052734,14.399062156677246,77.36207580566406,366.62261962890625,106.53909301757812,129.1477508544922,42.51834487915039
2021-02-09,113129.484375,49570.0,79.54316711425781,28.599746704101562,91.15390014648438,68.54685974121094,104.99589538574219,114.32142639160156,14.224044799804688,77.34417724609375,366.3785705566406,106.59746551513672,129.2433624267578,42.76190185546875
2021-02-10,112944.2265625,49900.0,79.53448486328125,28.590421676635742,91.33809661865234,68.53120422363281,105.26290893554688,114.59205627441406,14.72366714477539,77.35309600830078,366.218994140625,106.68913269042969,130.10317993164062,42.66622543334961
2021-02-11,,,79.54316711425781,28.683591842651367,91.3941421508789,68.56248474121094,105.18281555175781,114.28753662109375,15.20882797241211,77.35309600830078,366.8103942871094,106.56409454345703,129.3909912109375,42.944576263427734
2021-02-12,,,79.53448486328125,28.55316162109375,90.88960266113281,68.6720199584961,104.83570861816406,113.91539764404297,14.920125007629395,77.36207580566406,368.6224060058594,106.38906860351562,127.78402709960938,43.1446418762207
2021-02-15,112657.078125,50670.0,,,,,,,,,,,,
2021-02-16,112819.1796875,50865.0,79.54316711425781,28.320262908935547,89.77629852294922,68.56248474121094,104.07921600341797,113.11183166503906,15.288110733032227,77.335205078125,368.3030700683594,105.87234497070312,125.83824920654297,43.40559387207031
2021-02-17,112796.0234375,50330.0,79.54316711425781,28.24573516845703,90.27287292480469,68.53903198242188,104.15040588378906,113.67852020263672,14.865029335021973,77.35309600830078,368.38763427734375,105.8307113647461,126.63739013671875,43.13594436645508
2021-02-18,112865.4921875,49610.0,79.53448486328125,28.31094741821289,90.17675018310547,68.44513702392578,104.1415023803711,113.45866394042969,14.788235664367676,77.35309600830078,366.81976318359375,105.38894653320312,126.12489318847656,42.85758590698242
2021-02-19,112661.71875,50025.0,79.54316711425781,28.301633834838867,89.6961898803711,68.45298767089844,103.72318267822266,112.63819122314453,14.88547134399414,77.36207580566406,366.1719665527344,104.93889617919922,124.44847106933594,43.057655334472656
2021-02-22,112263.4140625,49520.0,79.53448486328125,28.29231834411621,89.0875015258789,68.2417221069336,103.5540771484375,111.93614959716797,14.316288948059082,77.34417724609375,363.3554992675781,104.93054962158203,123.50167083740234,42.92717361450195
2021-02-23,112369.9375,49425.0,79.53448486328125,28.29231834411621,89.1916275024414,68.40602111816406,103.63419342041016,112.02076721191406,14.10312557220459,77.35309600830078,363.79681396484375,104.95556640625,123.14554595947266,42.944576263427734
2021-02-24,112865.4921875,48390.0,79.52577209472656,28.273691177368164,89.32774353027344,68.47643280029297,103.49177551269531,112.18991088867188,14.459145545959473,77.335205078125,367.80548095703125,104.87225341796875,122.33769989013672,43.10114288330078
2021-02-25,112564.453125,50150.0,79.53448486328125,27.956947326660156,87.73394012451172,67.82711029052734,102.11223602294922,110.41371154785156,13.270920753479004,77.21878814697266,358.9430236816406,103.58875274658203,120.33985900878906,42.37046813964844
2021-02-26,111772.5,48760.0,79.53448486328125,27.93831443786621,88.12637329101562,67.62370300292969,103.02896881103516,111.87698364257812,13.676800727844238,77.31729888916016,357.09344482421875,104.87225341796875,124.31816101074219,41.76157760620117
2021-03-01,,,79.52577209472656,28.031536102294922,88.61732482910156,68.38292694091797,102.91320037841797,111.98629760742188,13.803701400756836,77.31013488769531,365.74951171875,104.52217864990234,122.67621612548828,42.570533752441406
2021-03-02,111855.859375,49325.0,79.52577209472656,28.115440368652344,88.56106567382812,68.28084564208984,103.10015869140625,111.85917663574219,13.369397163391113,77.32803344726562,362.8954162597656,104.94721984863281,122.68492126464844,42.55313491821289
2021-03-03,111911.4375,49880.0,79.53448486328125,27.891700744628906,88.03073120117188,68.06102752685547,102.54805755615234,111.0285873413086,12.769553184509277,77.28326416015625,358.08868408203125,104.68054962158203,121.35429382324219,42.29218292236328
2021-03-04,111753.9765625,49220.0,79.53448486328125,27.695940017700195,87.27545928955078,67.80195617675781,102.04045867919922,110.1217041015625,12.336244583129883,77.28326416015625,353.65740966796875,104.28046417236328,120.57158660888672,41.865962982177734
2021-03-05,111735.4453125,48935.0,79.53448486328125,27.60272216796875,87.25940704345703,68.00605773925781,101.89794158935547,109.97761535644531,12.42724609375,77.28326416015625,360.16351318359375,104.38882446289062,120.8064193725586,42.2052001953125
2021-03-08,111522.4140625,48510.0,79.52577209472656,27.3883113861084,85.74881744384766,67.51143646240234,101.49718475341797,108.95207977294922,11.561382293701172,77.25637817382812,358.37030029296875,103.81375885009766,119.8671875,41.996437072753906
2021-03-09,111309.3671875,48170.0,79.52577209472656,27.574756622314453,86.7612533569336,67.6056900024414,101.97808837890625,109.7741928100586,12.490144729614258,77.25637817382812,363.4869079589844,104.46383666992188,121.52823638916016,42.53573989868164
2021-03-10,111337.1484375,47915.0,79.52577209472656,27.677291870117188,87.60489654541016,67.817626953125,102.19183349609375,110.29122161865234,12.438270568847656,77.28326416015625,365.74951171875,104.93889617919922,121.77178192138672,42.718414306640625
