Date,148070.KS,294400.KS,BIL,BWX,EMB,GOOG,HYG,IEF,LQD,SHY,SPY,TIP,TLT,VEA
2023-10-19,98752.515625,40300.0,83.69461822509766,20.131017684936523,71.9891357421875,138.03538513183594,64.06270599365234,82.99475860595703,90.2828140258789,75.04939270019531,416.8392639160156,97.00447082519531,76.4771499633789,40.15159225463867
2023-10-20,99286.3359375,39705.0,83.71287536621094,20.179180145263672,72.38653564453125,135.8106231689453,64.19658660888672,83.47994232177734,90.6410903930664,75.17010498046875,411.71710205078125,97.29778289794922,76.91143798828125,39.77422332763672
2023-10-23,98888.3125,39445.0,83.72201538085938,20.275497436523438,72.8019790649414,136.9627227783203,64.45540618896484,83.871826171875,91.34841918945312,75.21654510498047,411.00347900390625,97.31668090820312,77.83538055419922,39.793087005615234
2023-10-24,99623.4921875,39810.0,83.73114013671875,20.294769287109375,73.3800048828125,139.16763305664062,64.78562927246094,84.0211181640625,91.86283874511719,75.19795227050781,414.10223388671875,97.40184020996094,78.86099243164062,39.99120330810547
2023-10-25,99726.5078125,39585.0,83.74024963378906,20.09249496459961,72.82907104492188,125.80906677246094,64.43756866455078,83.28402709960938,91.02690887451172,75.11438751220703,408.15899658203125,96.9950180053711,77.10543823242188,39.64215087890625
2023-10-26,98719.734375,38555.0,83.77677917480469,20.198442459106445,73.11808013916016,122.60100555419922,64.6606674194336,83.9184799194336,91.68830871582031,75.26299285888672,403.27142333984375,97.515380859375,78.28813934326172,39.349693298339844
2023-10-27,99548.5625,38585.0,83.80416107177734,20.256237030029297,73.15422058105469,122.56128692626953,64.5803451538086,84.0490951538086,91.50457763671875,75.3094253540039,401.4434509277344,97.65729522705078,77.95551300048828,39.227046966552734
2023-10-30,99211.4140625,38715.0,83.8132553100586,20.294769287109375,73.3438491821289,124.89530944824219,64.59819030761719,83.76919555664062,91.22899627685547,75.28154754638672,406.2430725097656,97.50592803955078,77.6043930053711,39.764793395996094
2023-10-31,99234.828125,38250.0,83.8132553100586,20.140649795532227,73.32579803466797,124.4483642578125,64.76776885986328,83.5919189453125,91.10037231445312,75.25369262695312,408.7944030761719,97.25993347167969,77.22557067871094,39.849693298339844
2023-11-01,99497.0625,38760.0,83.83898162841797,20.257375717163086,74.28922271728516,126.70294189453125,65.38511657714844,84.55470275878906,92.40411376953125,75.42134857177734,413.1540222167969,98.10757446289062,78.9000015258789,40.25536346435547
2023-11-02,100522.5625,39335.0,83.86647033691406,20.4792423248291,75.03311920166016,127.7060775756836,66.1208724975586,85.07866668701172,93.50130462646484,75.43064880371094,421.0718994140625,98.55422973632812,80.69866943359375,41.16103744506836
2023-11-03,101014.234375,39790.0,83.87561798095703,20.749340057373047,75.76793670654297,129.48388671875,66.76692962646484,85.73360443115234,93.96234130859375,75.63555145263672,424.9134521484375,99.05786895751953,81.24565124511719,41.68934631347656
2023-11-06,101402.8984375,41665.0,83.88479614257812,20.70110511779785,75.14196014404297,130.5565643310547,66.49774932861328,85.23770141601562,93.46442413330078,75.49584197998047,425.8909606933594,98.80130004882812,80.45759582519531,41.55727005004883
