Date,148070.KS,294400.KS,BIL,BWX,EMB,HYG,IEF,LQD,SHY,SPY,TIP,TLT,VEA
2024-08-15,,,87.3462142944336,22.128192901611328,85.86217498779297,73.80886840820312,93.000732421875,105.65873718261719,79.00860595703125,546.2661743164062,105.34934997558594,92.71571350097656,49.01955795288086
2024-08-16,112518.625,46785.0,87.3938980102539,22.274934768676758,86.21066284179688,74.04364776611328,93.1831283569336,105.97325134277344,79.09485626220703,547.490966796875,105.31048583984375,93.04033660888672,49.31064987182617
2024-08-19,112542.765625,46390.0,87.3938980102539,22.38254165649414,86.4743881225586,74.16574096679688,93.30792999267578,106.2210464477539,79.0757064819336,552.7257690429688,105.37848663330078,93.47002410888672,49.88312911987305
2024-08-20,112412.3828125,46840.0,87.4129638671875,22.529279708862305,86.68160247802734,74.10000610351562,93.68230438232422,106.49745178222656,79.190673828125,551.8269653320312,105.79627990722656,94.21480560302734,49.74728775024414
2024-08-21,112475.15625,46770.0,87.43203735351562,22.57819175720215,86.93590545654297,74.26905822753906,93.87429809570312,106.7357177734375,79.27693939208984,553.7232666015625,106.02945709228516,94.27210235595703,50.18392562866211
2024-08-22,112610.375,46905.0,87.43203735351562,22.372760772705078,86.21066284179688,74.17514038085938,93.44231414794922,106.29730224609375,79.17151641845703,549.37744140625,105.6991195678711,93.33635711669922,49.83461380004883
2024-08-23,112378.578125,46865.0,87.47017669677734,22.6760196685791,87.14311981201172,74.56958770751953,93.87429809570312,106.90727233886719,79.35357666015625,555.2147216796875,106.26264953613281,93.94744873046875,50.79520797729492
2024-08-26,112702.125,46590.0,87.47970581054688,22.597759246826172,86.96417236328125,74.41931915283203,93.75910949707031,106.77384185791016,79.31526184082031,553.8912353515625,106.2723388671875,93.70874786376953,50.59144592285156
2024-08-27,,,87.4988021850586,22.6075439453125,86.85114288330078,74.46626281738281,93.720703125,106.68807220458984,79.36316680908203,554.6517944335938,106.2723388671875,93.54642486572266,50.7855110168457
2024-08-28,111968.1015625,46435.0,87.50831604003906,22.490150451660156,86.70985412597656,74.42872619628906,93.6727066040039,106.46885681152344,79.35357666015625,551.4318237304688,106.26264953613281,93.43183135986328,50.53322982788086
2024-08-29,111789.421875,45815.0,87.50831604003906,22.451025009155273,86.67216491699219,74.50385284423828,93.50952911376953,106.28775787353516,79.34400177001953,551.4811401367188,106.11689758300781,93.12628936767578,50.66907501220703
2024-08-30,111779.765625,46240.0,87.55599212646484,22.36297607421875,86.7475357055664,74.51322937011719,93.1831283569336,105.99231719970703,79.34400177001953,556.7456665039062,105.77684020996094,92.13323974609375,50.83402633666992
2024-09-02,111504.5078125,46015.0,,,,,,,,,,,
2024-09-03,111422.4140625,45630.0,87.59048461914062,22.378652572631836,86.40520477294922,74.24900817871094,93.79740905761719,106.3127670288086,79.42862701416016,545.2883911132812,105.99063873291016,93.6401138305664,49.9510498046875
2024-09-04,111914.984375,44115.0,87.60005950927734,22.564817428588867,86.79293060302734,74.52267456054688,94.3462142944336,106.9728012084961,79.60169982910156,544.1723022460938,106.2724838256836,94.84712982177734,49.795799255371094
2024-09-05,112272.3359375,43995.0,87.60964965820312,22.64320182800293,87.12390899658203,74.7774658203125,94.56765747070312,107.49890899658203,79.63057708740234,542.8487548828125,106.34050750732422,95.38358306884766,49.80550765991211
2024-09-06,112451.015625,43630.0,87.65751647949219,22.613805770874023,86.92533111572266,74.68309783935547,94.70243835449219,107.4510726928711,79.7748031616211,533.7125244140625,106.40855407714844,95.3740005493164,48.8740119934082
2024-09-09,112151.609375,43345.0,87.65751647949219,22.584409713745117,87.16173553466797,74.8624038696289,94.83724212646484,107.69022369384766,79.78443145751953,539.6880493164062,106.65150451660156,95.78591918945312,49.397979736328125
2024-09-10,112402.7265625,43155.0,87.68623352050781,22.623605728149414,87.22792053222656,74.72085571289062,95.24163055419922,107.98676300048828,79.89981079101562,542.038818359375,106.884765625,96.45648956298828,49.20391845703125
2024-09-11,112943.5859375,42710.0,87.68623352050781,22.64320182800293,87.45487213134766,74.83409881591797,95.17423248291016,108.03458404541016,79.83248901367188,547.599609375,106.95279693603516,96.37985229492188,49.48530578613281
2024-09-12,112735.9296875,43700.0,87.69583129882812,22.69219398498535,87.59672546386719,74.93790435791016,95.02018737792969,107.95805358886719,79.84210968017578,552.212158203125,106.97222900390625,95.92961120605469,49.931644439697266
2024-09-13,113122.265625,43785.0,87.74369812011719,22.819564819335938,87.9939193725586,75.1455078125,95.20310974121094,108.2928695678711,79.95751190185547,555.09619140625,107.33183288574219,96.18828582763672,50.067481994628906
2024-09-16,,,87.76286315917969,22.92734146118164,88.53295135498047,75.33424377441406,95.45344543457031,108.77114868164062,80.00559997558594,555.916015625,107.70111083984375,97.06956481933594,50.465309143066406
2024-09-17,,,87.77244567871094,22.85875701904297,88.51403045654297,75.35311126708984,95.28012084960938,108.78070831298828,79.94789123535156,556.1431274414062,107.6622314453125,96.60018157958984,50.22273254394531
2024-09-18,,,87.79158782958984,22.995927810668945,88.25869750976562,75.4191665649414,94.86614227294922,108.33112335205078,79.91903686523438,554.4938354492188,107.26378631591797,95.40275573730469,50.04808044433594
2024-09-19,112692.46875,43745.0,87.81074523925781,22.868555068969727,88.64642333984375,75.6456527709961,94.7890853881836,108.4267807006836,79.98635864257812,563.955810546875,107.58448791503906,95.08663177490234,51.00867462158203
2024-09-20,112697.296875,43855.0,87.84905242919922,22.79996681213379,88.47621154785156,75.74002838134766,94.76021575927734,108.5224380493164,80.01521301269531,562.9810180664062,107.43871307373047,94.72259521484375,50.54554748535156
2024-09-23,112422.0390625,43965.0,87.85862731933594,22.79017448425293,88.22087097167969,75.59848022460938,94.70243835449219,108.36937713623047,80.01521301269531,564.3877563476562,107.44843292236328,94.52141571044922,50.7498664855957
2024-09-24,112504.1328125,44460.0,87.86819458007812,22.94693946838379,88.3343734741211,75.60791778564453,94.80835723876953,108.5511245727539,80.0921401977539,566.002685546875,107.71084594726562,94.50226593017578,51.06121826171875
2024-09-25,112673.15625,43825.0,87.88735961914062,22.741182327270508,88.069580078125,75.52297973632812,94.4232406616211,107.91024017333984,80.02482604980469,564.75439453125,107.30265808105469,93.71676635742188,50.74013900756836
2024-09-26,112639.3515625,45335.0,87.88735961914062,22.87834930419922,88.19252014160156,75.6456527709961,94.3558349609375,107.91024017333984,79.94789123535156,566.993408203125,107.16658782958984,93.93708801269531,51.868778228759766
2024-09-27,112624.859375,45115.0,87.91609191894531,22.986129760742188,88.34380340576172,75.83439636230469,94.73133087158203,108.34068298339844,80.07290649414062,566.171142578125,107.42900085449219,94.42562866210938,51.547698974609375
2024-09-30,112813.1953125,44080.0,87.9256820678711,22.888153076171875,88.49510955810547,75.77778625488281,94.47137451171875,108.07286071777344,79.95751190185547,568.43994140625,107.36096954345703,93.97537994384766,51.38229751586914
2024-10-01,,,87.94586181640625,22.867538452148438,88.74674224853516,75.7398452758789,94.81515502929688,108.59224700927734,80.0086441040039,563.3475341796875,107.71316528320312,94.65388488769531,51.02229690551758
2024-10-02,113325.0859375,43520.0,87.95547485351562,22.651622772216797,88.54734802246094,75.74932098388672,94.54476928710938,108.35222625732422,79.9893569946289,563.5852661132812,107.6158676147461,93.8562240600586,50.93472671508789
2024-10-03,,,87.97470092773438,22.455333709716797,88.1770248413086,75.56916046142578,94.06195831298828,107.65137481689453,79.88323211669922,562.5549926757812,107.15860748291016,92.97206115722656,50.45798110961914
2024-10-04,112721.4453125,43620.0,87.99393463134766,22.278676986694336,87.84465789794922,75.48380279541016,93.15424346923828,107.06574249267578,79.61308288574219,567.6671142578125,106.42889404296875,91.82840728759766,50.75959777832031
2024-10-07,111784.59375,44280.0,88.01317596435547,22.229602813720703,87.44584655761719,75.16139221191406,92.8162841796875,106.51850128173828,79.5069808959961,562.5350952148438,106.31214141845703,91.13643646240234,50.477439880371094
2024-10-08,112035.7109375,43975.0,88.01317596435547,22.229602813720703,87.5882797241211,75.34156799316406,92.8935317993164,106.729736328125,79.57450103759766,567.8553466796875,106.4872817993164,91.29022216796875,50.399600982666016
2024-10-09,,,88.02278137207031,22.092206954956055,87.44584655761719,75.29413604736328,92.54590606689453,106.51850128173828,79.497314453125,571.78857421875,106.2927017211914,90.771240234375,50.41905975341797
2024-10-10,112050.1953125,44085.0,88.03240966796875,22.160900115966797,87.30340576171875,75.25623321533203,92.53624725341797,106.40330505371094,79.56485748291016,570.7879028320312,106.5067367553711,90.41566467285156,50.33148956298828
2024-10-11,112035.7109375,44130.0,88.08048248291016,22.15108871459961,87.4173583984375,75.45535278320312,92.56523132324219,106.38410186767578,79.63238525390625,574.2059326171875,106.51647186279297,90.05045318603516,50.58446502685547
2024-10-14,112064.6875,44590.0,88.07086944580078,22.111833572387695,87.5977783203125,75.49329376220703,92.40106964111328,106.3936996459961,79.59380340576172,578.9019775390625,106.4094467163086,90.11772918701172,50.691490173339844
2024-10-15,112393.0625,44790.0,88.09971618652344,22.160900115966797,87.83516693115234,75.47431182861328,92.87422943115234,106.91213989257812,79.63238525390625,574.4041137695312,106.52619171142578,91.21333312988281,49.971492767333984
2024-10-16,112779.3984375,44355.0,88.09971618652344,22.121644973754883,88.05357360839844,75.6070785522461,93.01905822753906,107.24815368652344,79.68061065673828,576.9006958007812,106.545654296875,91.59776306152344,50.16609191894531
2024-10-17,112586.2265625,44465.0,88.11894989013672,22.06275749206543,87.49331665039062,75.49329376220703,92.53624725341797,106.45130920410156,79.61308288574219,576.9501953125,106.22457885742188,90.1465835571289,50.14663314819336
2024-10-18,112253.0234375,44225.0,88.14779663085938,22.15108871459961,87.69271850585938,75.6734619140625,92.64246368408203,106.32649993896484,79.68061065673828,579.1694946289062,106.39971160888672,90.21382904052734,50.42879104614258
2024-10-21,112397.890625,44325.0,88.16703033447266,21.886098861694336,86.82862854003906,75.37001037597656,91.92790985107422,105.24163055419922,79.56485748291016,578.2183227539062,105.6310806274414,88.63773345947266,49.854740142822266
2024-10-22,111668.6953125,43690.0,88.17664337158203,21.876285552978516,86.62921142578125,75.26570129394531,91.84101104736328,105.23204803466797,79.55520629882812,577.9111938476562,105.77703094482422,88.7242202758789,49.601768493652344
2024-10-23,111731.4765625,44290.0,88.17664337158203,21.77814292907715,86.30636596679688,75.03810119628906,91.62857055664062,104.87679290771484,79.5069808959961,572.630615234375,105.51432800292969,88.48394775390625,49.12501907348633
2024-10-24,112306.140625,43895.0,88.18624114990234,21.866472244262695,86.6576919555664,75.25623321533203,91.83135986328125,105.19363403320312,79.54554748535156,573.8690795898438,105.6213607788086,89.05097961425781,49.30014419555664
2024-10-25,112571.7421875,43925.0,88.22471618652344,21.79776954650879,86.6576919555664,75.18034362792969,91.62857055664062,104.94400787353516,79.51660919189453,573.6708984375,105.33922576904297,88.55122375488281,49.144474029541016
2024-10-28,111943.953125,44290.0,88.22471618652344,21.758512496948242,86.7431640625,75.37001037597656,91.4161148071289,104.85761260986328,79.47801971435547,575.4443359375,105.13489532470703,88.31096649169922,49.50447463989258
2024-10-29,111910.1484375,44450.0,88.24394989013672,21.738887786865234,86.94258117675781,75.38897705078125,91.45475006103516,104.98241424560547,79.5069808959961,576.3756713867188,105.29057312011719,88.44549560546875,49.33906555175781
2024-10-30,,,88.25357818603516,21.72906494140625,86.84761047363281,75.25623321533203,91.31956481933594,104.84800720214844,79.43939971923828,574.6319580078125,105.4948959350586,88.70499420166016,49.095829010009766
2024-10-31,112035.7109375,43580.0,88.27279663085938,21.77814292907715,86.3348388671875,75.04759216308594,91.27127838134766,104.63678741455078,79.45872497558594,563.3673706054688,105.37812805175781,88.84913635253906,48.74556350708008
2024-11-01,112301.3125,43150.0,88.31045532226562,21.63951873779297,85.99331665039062,75.05236053466797,90.73078918457031,104.06353759765625,79.4325942993164,565.7450561523438,104.92925262451172,87.59651947021484,48.85258483886719
2024-11-04,112228.875,43855.0,88.32975769042969,21.786991119384766,86.36537170410156,75.26203918457031,91.21510314941406,104.83429718017578,79.49066162109375,564.5264892578125,105.1045150756836,88.95619201660156,48.920692443847656
2024-11-05,,,88.32975769042969,21.904972076416016,86.63249206542969,75.4717025756836,91.26353454589844,105.33529663085938,79.47130584716797,571.3526611328125,105.20188903808594,89.42868041992188,49.43636703491211
2024-11-06,111813.5703125,43525.0,88.34905242919922,21.501873016357422,86.3558349609375,75.6051254272461,90.323974609375,104.2369613647461,79.3744888305664,585.5596313476562,105.03634643554688,86.97937774658203,48.80393600463867
2024-11-07,112175.7578125,43525.0,88.35871887207031,21.727998733520508,87.30029296875,75.92915344238281,91.0504379272461,105.47020721435547,79.51004028320312,590.0872802734375,105.42585754394531,88.06904602050781,49.54338836669922
2024-11-08,112639.3515625,43450.0,88.40699768066406,21.63951873779297,87.53878784179688,76.05306243896484,91.24414825439453,105.83631134033203,79.45194244384766,592.6433715820312,105.71794891357422,89.18760681152344,48.891502380371094
2024-11-11,112755.25,42730.0,88.39733123779297,21.531368255615234,87.3575210571289,75.96727752685547,90.99231719970703,105.63397979736328,79.39387512207031,593.2081298828125,105.36742401123047,88.7536849975586,48.872047424316406
2024-11-12,112977.390625,41840.0,88.40699768066406,21.413389205932617,86.6801986694336,75.66230773925781,90.42082977294922,104.68014526367188,79.31642150878906,591.3652954101562,104.8124008178711,87.42296600341797,48.07421112060547
2024-11-13,112460.671875,40770.0,88.42628479003906,21.29540252685547,86.55618286132812,75.6813735961914,90.36271667480469,104.28511047363281,79.4325942993164,591.6526489257812,104.61763763427734,86.59367370605469,47.80178451538086
2024-11-14,112455.84375,40855.0,88.42628479003906,21.256080627441406,86.33673858642578,75.51934814453125,90.35302734375,104.25621795654297,79.31642150878906,587.8482055664062,104.59817504882812,87.09508514404297,47.840702056884766
2024-11-15,112412.3828125,40905.0,88.45524597167969,21.334733963012695,86.21273803710938,75.50981903076172,90.39178466796875,104.30439758300781,79.40353393554688,580.3186645507812,104.62738800048828,86.86366271972656,47.70448684692383
2024-11-18,112576.5703125,41850.0,88.46490478515625,21.423219680786133,86.31768035888672,75.65276336669922,90.59516906738281,104.4970932006836,79.46161651611328,582.6964721679688,104.88055419921875,87.01795196533203,48.02556610107422
2024-11-19,112822.859375,41965.0,88.49386596679688,21.452713012695312,86.72789764404297,75.76714324951172,90.78890228271484,104.71868896484375,79.46161651611328,584.8264770507812,105.04608917236328,87.46151733398438,47.967185974121094
2024-11-20,113006.3671875,42055.0,88.50352478027344,21.32490348815918,86.73741912841797,75.74808502197266,90.65328979492188,104.46818542480469,79.42290496826172,585.0247192382812,104.99739837646484,87.181884765625,47.83097457885742
2024-11-21,113383.0390625,42105.0,88.51317596435547,21.305238723754883,86.77559661865234,75.77667236328125,90.6048583984375,104.34294128417969,79.40353393554688,588.165283203125,104.86109161376953,87.11438751220703,47.94772720336914
2024-11-22,113407.1796875,42440.0,88.54214477539062,21.275741577148438,86.670654296875,75.75761413574219,90.66297912597656,104.43928527832031,79.39387512207031,589.9881591796875,104.9389877319336,87.16260528564453,48.161781311035156
2024-11-25,113899.75,42980.0,88.5517807006836,21.43305015563965,87.48155975341797,76.04352569580078,91.64128875732422,105.73995971679688,79.54875946044922,591.989501953125,105.51347351074219,89.41905212402344,48.39529037475586
2024-11-26,114025.3125,42825.0,88.5517807006836,21.452713012695312,87.3575210571289,75.90056610107422,91.44758605957031,105.47020721435547,79.54875946044922,595.08056640625,105.2700424194336,89.07189178466797,48.1034049987793
2024-11-27,114266.765625,42525.0,88.58074951171875,21.63951873779297,87.66280364990234,76.12930297851562,91.81563568115234,105.85556030273438,79.59716033935547,593.2774047851562,105.60110473632812,89.68904876708984,48.35637283325195
2024-11-28,115107.03125,42390.0,,,,,,,,,,,
2024-11-29,115488.53125,41640.0,88.60005950927734,21.82632064819336,87.91085815429688,76.28178405761719,92.20309448242188,106.51073455810547,79.69397735595703,596.962890625,105.90296936035156,90.61474609375,48.94015121459961
2024-12-02,115985.9375,41730.0,88.62427520751953,21.792835235595703,87.8131332397461,76.25402069091797,92.1953125,106.67798614501953,79.68912506103516,598.0328979492188,105.84445190429688,90.83248901367188,48.98879623413086
2024-12-03,115686.53125,42300.0,88.64364624023438,21.743595123291016,87.832275390625,76.25402069091797,91.93299102783203,106.3009262084961,79.69883728027344,598.310302734375,105.8932113647461,90.04869079589844,49.1931266784668
2024-12-04,115271.2265625,41735.0,88.65332794189453,21.753446578979492,88.15802001953125,76.4359130859375,92.28277587890625,106.81333923339844,79.78623962402344,602.0255126953125,106.19561004638672,91.0163345336914,49.202850341796875
2024-12-05,115551.3125,41435.0,88.66302490234375,21.861770629882812,88.27299499511719,76.36891174316406,92.2730484008789,106.78433227539062,79.78623962402344,601.0347900390625,106.06879425048828,91.2001953125,49.4266357421875
2024-12-06,115382.296875,41260.0,88.70178985595703,21.85192108154297,88.56997680664062,76.49336242675781,92.56452178955078,107.02603912353516,79.86393737792969,602.1741333007812,106.15658569335938,91.33566284179688,49.358524322509766
2024-12-09,115990.765625,40200.0,88.71147155761719,21.782989501953125,88.36878967285156,76.39763641357422,92.243896484375,106.75533294677734,79.83477783203125,599.0731811523438,105.96149444580078,90.49381256103516,49.24177551269531
