Date,148070.KS,294400.KS,BIL,BWX,EMB,GOOG,HYG,IEF,LQD,NVDA,SHY,SPY,TIP,TLT,VEA
2020-10-16,115397.09375,36355.0,79.54924011230469,27.84614372253418,88.58708953857422,78.11593627929688,65.15337371826172,107.63876342773438,113.54724884033203,13.7694673538208,77.30477142333984,324.6625671386719,104.9004135131836,139.58741760253906,35.833316802978516
2020-10-19,115774.4296875,36430.0,79.54924011230469,27.883302688598633,88.07355499267578,76.20897674560547,64.92237854003906,107.46118927001953,113.3291244506836,13.456672668457031,77.30477142333984,319.7264099121094,104.65129089355469,139.059814453125,35.67811584472656
2020-10-20,115633.484375,36695.0,79.5405502319336,27.957597732543945,88.12096405029297,77.26773834228516,65.15337371826172,107.2303695678711,113.09422302246094,13.603974342346191,77.29583740234375,321.0072021484375,104.55998229980469,137.73648071289062,35.87642288208008
2020-10-21,115087.9375,36815.0,79.5405502319336,28.106216430664062,87.67062377929688,79.12403106689453,65.14567565917969,107.08834838867188,112.9096908569336,13.483590126037598,77.29583740234375,320.3995361328125,104.52677917480469,137.26083374023438,35.755714416503906
2020-10-22,115233.4296875,36560.0,79.54924011230469,27.966886520385742,87.25979614257812,80.2175521850586,65.26113891601562,106.71548461914062,112.657958984375,13.32033920288086,77.26903533935547,322.15704345703125,104.36900329589844,135.83370971679688,35.790199279785156
2020-10-23,115351.6328125,36700.0,79.54924011230469,28.059772491455078,87.67062377929688,81.4923324584961,65.338134765625,106.86641693115234,112.94318389892578,13.548891067504883,77.2779541015625,323.2508544921875,104.49357604980469,136.6640167236328,35.9885139465332
2020-10-26,115469.8203125,36600.0,79.54924011230469,27.985456466674805,87.35462188720703,78.98199462890625,64.76071166992188,107.15048217773438,113.17813873291016,13.101256370544434,77.28689575195312,317.2771911621094,104.57661437988281,137.9354248046875,35.31599044799805
2020-10-27,115306.1640625,36315.0,79.5405502319336,28.0876407623291,87.87606811523438,79.66781616210938,64.79153442382812,107.39018249511719,113.63957214355469,13.355979919433594,77.28689575195312,316.1833190917969,104.7841796875,138.8608856201172,35.0487060546875
2020-10-28,115274.34375,36520.0,79.5405502319336,27.957597732543945,87.12550354003906,75.31558990478516,64.25263214111328,107.38130950927734,113.07743835449219,12.588573455810547,77.28689575195312,305.3765869140625,104.65129089355469,138.99066162109375,34.022682189941406
2020-10-29,115087.9375,36100.0,79.54924011230469,27.808996200561523,87.1571044921875,77.82938385009766,64.43737030029297,106.92855072021484,112.78378295898438,12.98436450958252,77.30477142333984,308.4803161621094,104.2942886352539,137.64137268066406,34.18649673461914
2020-10-30,114878.8125,35170.0,79.54924011230469,27.818279266357422,86.92012023925781,80.49962615966797,64.57597351074219,106.58233642578125,112.19649505615234,12.495854377746582,77.29583740234375,305.26446533203125,103.97877502441406,136.28347778320312,34.014060974121094
2020-11-02,114328.71875,35675.0,79.54924011230469,27.70952796936035,87.05966186523438,80.74891662597656,64.7298355102539,106.76532745361328,112.63627624511719,12.542463302612305,77.29497528076172,308.6859130859375,104.36002349853516,137.3042755126953,34.427913665771484
2020-11-03,114319.625,36390.0,79.54924011230469,27.858245849609375,87.76532745361328,81.9496841430664,65.28651428222656,106.5254898071289,112.74553680419922,12.979878425598145,77.27705383300781,314.1361389160156,104.27676391601562,136.50775146484375,35.3073616027832
2020-11-04,114656.0546875,36620.0,79.5405502319336,28.05345344543457,89.46212005615234,86.8620834350586,65.89733123779297,107.42267608642578,114.43548583984375,13.752267837524414,77.29497528076172,321.1568298339844,104.45159149169922,139.46888732910156,35.669490814208984
2020-11-05,115028.84375,37435.0,79.54924011230469,28.313724517822266,89.80309295654297,87.56924438476562,66.1292953491211,107.40494537353516,114.8642349243164,14.116905212402344,77.27705383300781,327.4202575683594,104.53482818603516,139.7113800048828,36.531700134277344
2020-11-06,114751.515625,37530.0,79.5405502319336,28.3787899017334,89.4066162109375,87.4887924194336,65.89733123779297,107.04073333740234,114.50273895263672,14.517683029174805,77.28600311279297,327.3454284667969,104.06034851074219,138.02291870117188,36.60930252075195
2020-11-09,114656.0546875,37985.0,79.54924011230469,28.025564193725586,89.83476257324219,87.55087280273438,66.39987182617188,106.2500991821289,113.63672637939453,13.589264869689941,77.2591781616211,331.45880126953125,103.76066589355469,135.1223907470703,37.60945510864258
2020-11-10,114110.5,38000.0,79.5405502319336,28.01626968383789,89.73963165283203,86.42803955078125,66.30709075927734,105.94808959960938,113.34244537353516,12.731139183044434,77.25020599365234,330.9726867675781,103.86056518554688,134.3430938720703,37.8853645324707
2020-11-11,113833.1875,38575.0,79.5405502319336,27.96979331970215,90.08056640625,87.03986358642578,66.28392028808594,106.11685943603516,113.55265045166016,13.377164840698242,77.2323226928711,333.43133544921875,104.043701171875,134.8280487060547,38.204383850097656
2020-11-12,113928.65625,38410.0,79.5405502319336,28.025564193725586,89.90615844726562,86.89733123779297,65.83547973632812,106.72089385986328,114.00669860839844,13.41579818725586,77.24129486083984,330.19677734375,104.33504486083984,137.12246704101562,37.65256881713867
2020-11-13,114110.5,38775.0,79.54924011230469,28.109228134155273,90.2550277709961,88.24710083007812,66.0596923828125,106.57879638671875,114.14118957519531,13.256532669067383,77.24129486083984,334.7681884765625,104.32672119140625,136.940673828125,38.187137603759766
2020-11-16,114124.140625,39645.0,79.54924011230469,28.239364624023438,90.45320892333984,88.46363067626953,66.4308090209961,106.49883270263672,114.51116943359375,13.474119186401367,77.2591781616211,338.9469909667969,104.18523406982422,136.61166381835938,38.67859649658203
2020-11-17,114155.9609375,39630.0,79.54924011230469,28.341602325439453,90.29467010498047,87.90594482421875,66.4539794921875,106.77418518066406,114.88107299804688,13.381402015686035,77.25020599365234,337.1239013671875,104.36002349853516,137.50341796875,38.661354064941406
2020-11-18,114401.46875,39575.0,79.54924011230469,28.313724517822266,90.2153549194336,86.74537658691406,66.33027648925781,106.73866271972656,115.1248550415039,13.3878812789917,77.25020599365234,333.06671142578125,104.39332580566406,137.90176391601562,38.45442199707031
2020-11-19,114383.28125,39620.0,79.54924011230469,28.332317352294922,90.42151641845703,87.59654998779297,66.55448913574219,106.8541488647461,115.76383972167969,13.399348258972168,77.26810455322266,334.4690246582031,104.50152587890625,138.61167907714844,38.687217712402344
2020-11-20,114365.0859375,39675.0,79.54924011230469,28.38808822631836,90.48493194580078,86.5174331665039,66.4308090209961,107.04073333740234,115.6629638671875,13.047918319702148,77.27705383300781,332.17864990234375,104.73458862304688,139.84117126464844,38.81654357910156
2020-11-23,114615.140625,40585.0,79.54924011230469,28.295133590698242,90.41358184814453,86.15342712402344,66.53131866455078,106.82750701904297,115.80592346191406,13.100010871887207,77.27705383300781,334.1697998046875,104.6513671875,139.200439453125,38.842403411865234
2020-11-24,114392.375,40815.0,79.54924011230469,28.3787899017334,90.54045867919922,87.8428726196289,66.73231506347656,106.65874481201172,115.5452880859375,12.918317794799805,77.28600311279297,339.5545654296875,104.6846694946289,137.81515502929688,39.46320343017578
2020-11-25,114165.046875,40530.0,79.5405502319336,28.462451934814453,90.46910095214844,87.9695053100586,66.70140075683594,106.69429779052734,115.61251068115234,13.194472312927246,77.29497528076172,339.03106689453125,104.85948181152344,137.3908233642578,39.385597229003906
2020-11-26,113946.8359375,40995.0,,,,,,,,,,,,,
2020-11-27,114019.578125,41085.0,79.54924011230469,28.508914947509766,90.76249694824219,89.05010223388672,66.80967712402344,107.01405334472656,116.02449798583984,13.220891952514648,77.29497528076172,339.9751892089844,105.11750793457031,138.72422790527344,39.66150665283203
2020-11-30,113905.921875,40480.0,79.5405502319336,28.38808822631836,90.58802032470703,87.43863677978516,66.74009704589844,106.94300842285156,116.42804718017578,13.360715866088867,77.31285095214844,338.4701232910156,105.23407745361328,138.55111694335938,38.876914978027344
2020-12-01,114019.578125,41075.0,79.5344467163086,28.446687698364258,90.81558227539062,89.29393768310547,66.91161346435547,106.37407684326172,115.98661041259766,13.349247932434082,77.27079772949219,342.172119140625,104.99491119384766,136.50823974609375,39.71324157714844
2020-12-02,113764.9921875,41795.0,79.54315185546875,28.511802673339844,90.86332702636719,90.77629089355469,67.09793090820312,106.19633483886719,115.59909057617188,13.503278732299805,77.28868865966797,342.8919677734375,105.06989288330078,135.4248046875,39.773590087890625
2020-12-03,113746.8046875,42090.0,79.54315185546875,28.772274017333984,91.24522399902344,90.71769714355469,67.13671875,106.48076629638672,116.0539779663086,13.359175682067871,77.30657196044922,342.7983703613281,105.36153411865234,136.51693725585938,39.911556243896484
2020-12-04,113928.65625,42860.0,79.55184936523438,28.735061645507812,91.32477569580078,90.77827453613281,67.41617584228516,106.06298828125,115.41374969482422,13.520981788635254,77.29762268066406,345.75262451171875,105.13655090332031,134.51483154296875,40.29954147338867
2020-12-07,114019.578125,43100.0,79.5344467163086,28.688554763793945,91.30888366699219,90.35566711425781,67.38512420654297,106.39189147949219,115.51487731933594,13.569347381591797,77.31552124023438,345.04205322265625,105.41155242919922,135.72817993164062,40.00638961791992
2020-12-08,114142.3203125,42375.0,79.5344467163086,28.762969970703125,91.15771484375,90.30947875976562,67.33076477050781,106.49852752685547,115.38005065917969,13.313304901123047,77.29762268066406,346.05169677734375,105.58657836914062,136.3695526123047,40.10123825073242
2020-12-09,113928.65625,43315.0,79.5344467163086,28.772274017333984,90.9349365234375,88.60018157958984,67.2298812866211,106.34742736816406,114.95890045166016,12.895206451416016,77.28868865966797,342.947998046875,105.45321655273438,135.9188995361328,40.1529655456543
2020-12-10,114019.578125,43070.0,79.5344467163086,28.855995178222656,91.38846588134766,88.16316986083984,67.35406494140625,106.58744049072266,115.53173828125,12.936592102050781,77.30657196044922,342.83587646484375,105.69486236572266,137.1236114501953,40.23918914794922
2020-12-11,114005.9375,43415.0,79.54315185546875,28.874605178833008,91.4361801147461,88.48298645019531,67.2842025756836,106.80075073242188,115.649658203125,12.977479934692383,77.35133361816406,342.4338073730469,105.68653106689453,137.6089630126953,40.10123825073242
2020-12-14,113960.4765625,43255.0,79.5344467163086,28.8466854095459,91.4361801147461,87.40486907958984,67.29972839355469,106.738525390625,115.56542205810547,13.272167205810547,77.3423843383789,340.9007263183594,105.68653106689453,137.22756958007812,40.109859466552734
2020-12-15,113919.5703125,43250.0,79.5344467163086,28.921117782592773,91.7464828491211,87.78773498535156,67.50928497314453,106.63188934326172,115.79283905029297,13.323776245117188,77.3423843383789,345.5094909667969,105.87818908691406,136.7681884765625,40.54957962036133
2020-12-16,113783.171875,43435.0,79.54315185546875,28.90251350402832,91.8101577758789,87.55087280273438,67.40839385986328,106.54295349121094,115.70016479492188,13.206097602844238,77.3423843383789,346.05169677734375,105.86984252929688,136.4042205810547,40.687538146972656
2020-12-17,113296.734375,43385.0,79.54315185546875,29.08855438232422,92.10957336425781,86.80099487304688,67.50896453857422,106.46558380126953,115.86898040771484,13.304577827453613,77.34416961669922,347.98681640625,105.93067932128906,136.04331970214844,40.95482635498047
2020-12-18,113583.140625,43335.0,79.54315185546875,29.016878128051758,91.98976135253906,85.96223449707031,67.56352996826172,106.37666320800781,115.78463745117188,13.235516548156738,77.33521270751953,346.5973815917969,105.88069152832031,135.63551330566406,40.713401794433594
2020-12-21,113887.734375,43375.0,79.54315185546875,29.0075626373291,91.72633361816406,86.37739562988281,67.32190704345703,106.44783782958984,115.55668640136719,13.295602798461914,77.33521270751953,345.3581237792969,105.86402893066406,136.17344665527344,40.25672912597656
2020-12-22,114055.953125,42685.0,79.54315185546875,28.867918014526367,91.83807373046875,85.58928680419922,67.40763092041016,106.62567901611328,115.87748718261719,13.24174976348877,77.33521270751953,344.77606201171875,105.96402740478516,136.876220703125,40.12625503540039
2020-12-23,114165.046875,43265.0,79.5344467163086,28.84931182861328,91.97383117675781,86.0302734375,67.71161651611328,106.40335083007812,115.90281677246094,12.973492622375488,77.35313415527344,345.08587646484375,106.01404571533203,135.93057250976562,40.578575134277344
2020-12-24,113837.734375,44145.0,79.54315185546875,28.905166625976562,92.20537567138672,86.35157012939453,67.85193634033203,106.55457305908203,116.29953002929688,12.958032608032227,77.33521270751953,346.4283447265625,106.05570220947266,136.46844482421875,40.68295669555664
2020-12-28,113819.5390625,44360.0,79.54315185546875,28.895851135253906,92.22932434082031,88.20092010498047,67.93765258789062,106.56343841552734,116.37555694580078,12.864540100097656,77.34416961669922,349.40447998046875,106.13072204589844,136.52920532226562,40.935218811035156
2020-12-29,113722.2890625,45080.0,79.54315185546875,28.988941192626953,92.36505126953125,87.33832550048828,67.85193634033203,106.54564666748047,116.42619323730469,12.907670021057129,77.34416961669922,348.7379150390625,106.08072662353516,136.35568237304688,41.25706100463867
2020-12-30,113458.3046875,46075.0,79.5344467163086,29.137895584106445,92.48477935791016,86.38484954833984,67.9922103881836,106.61680603027344,116.57809448242188,13.109614372253418,77.35313415527344,349.2355041503906,106.16407775878906,136.65065002441406,41.34404754638672
2020-12-31,,,79.54315185546875,29.072725296020508,92.5406723022461,86.99864959716797,68.04679107666016,106.68797302246094,116.60346221923828,13.019116401672363,77.34416961669922,351.0099182128906,106.38910675048828,136.85020446777344,41.065696716308594
2021-01-04,113541.6640625,47320.0,79.54315185546875,29.230979919433594,92.02970123291016,85.8246841430664,67.90648651123047,106.71466827392578,116.01256561279297,13.07745361328125,77.35313415527344,346.23126220703125,106.5057601928711,136.6853790283203,41.30055236816406
2021-01-05,113828.8125,48055.0,79.5344467163086,29.27753257751465,92.09355163574219,86.45436096191406,67.92984771728516,106.46558380126953,115.64115142822266,13.367900848388672,77.35313415527344,348.6158142089844,106.47245025634766,135.6702117919922,41.77027130126953
2021-01-06,113439.78125,47600.0,79.54315185546875,29.268220901489258,91.43092346191406,86.17477416992188,67.80513763427734,105.8429946899414,114.70408630371094,12.579826354980469,77.30834197998047,350.7000427246094,106.15576171875,132.88511657714844,42.22259521484375
2021-01-07,113384.203125,48675.0,79.54315185546875,29.035491943359375,91.39897155761719,88.755126953125,68.0000228881836,105.46942138671875,114.6872329711914,13.307319641113281,77.32625579833984,355.9104919433594,106.08903503417969,131.71383666992188,42.344383239746094
2021-01-08,113310.1015625,50870.0,79.5344467163086,28.961023330688477,91.44686126708984,89.74633026123047,68.10136413574219,105.1670150756836,114.60279846191406,13.240257263183594,77.31731414794922,357.93841552734375,105.67230224609375,131.2887725830078,42.744510650634766
2021-01-11,113731.5546875,51030.0,79.54315185546875,28.839996337890625,90.72833251953125,87.735595703125,67.7350082397461,104.96246337890625,114.11316680908203,13.584057807922363,77.30834197998047,355.52569580078125,105.44729614257812,131.07177734375,42.18779754638672
2021-01-12,113560.1875,50560.0,79.5344467163086,28.905166625976562,90.29721069335938,86.73396301269531,67.82075500488281,104.94466400146484,114.35794830322266,13.447683334350586,77.30834197998047,355.60076904296875,105.5889663696289,130.9677276611328,42.38786315917969
2021-01-13,113541.6640625,50895.0,79.5344467163086,28.94240379333496,90.72035217285156,87.12378692626953,68.02342224121094,105.30933380126953,115.24435424804688,13.49455451965332,77.2994155883789,356.5583190917969,105.82237243652344,132.442626953125,42.3095817565918
2021-01-14,113439.78125,50840.0,79.54315185546875,28.961023330688477,90.45690155029297,86.41763305664062,68.0077896118164,105.0691909790039,114.74626922607422,13.16396427154541,77.30834197998047,355.3096923828125,105.87234497070312,131.20199584960938,42.631431579589844
2021-01-15,113560.1875,49735.0,79.54315185546875,28.839996337890625,90.56069946289062,86.219482421875,67.89871215820312,105.35381317138672,114.9235610961914,12.824150085449219,77.31731414794922,352.718505859375,105.9890365600586,131.72256469726562,41.94424057006836
2021-01-18,113731.5546875,48550.0,,,,,,,,,,,,,
2021-01-19,113675.9765625,49825.0,79.54315185546875,28.812070846557617,90.68840789794922,88.93438720703125,68.09357452392578,105.41604614257812,115.12615966796875,12.989445686340332,77.34416961669922,355.4881286621094,106.23906707763672,132.14767456054688,42.239990234375
2021-01-20,113838.0703125,50115.0,79.54315185546875,28.905166625976562,90.79224395751953,93.7037582397461,68.21826934814453,105.46054077148438,115.09239959716797,13.329010009765625,77.33521270751953,360.4076232910156,106.39742279052734,132.27784729003906,42.56184387207031
2021-01-21,113847.328125,50815.0,79.54315185546875,28.895851135253906,90.85611724853516,93.9197769165039,68.17925262451172,105.30933380126953,114.63655090332031,13.829383850097656,77.34416961669922,360.73614501953125,106.65580749511719,131.3494110107422,42.65751647949219
2021-01-22,113398.0859375,50525.0,79.5344467163086,28.812070846557617,90.89598083496094,94.40645599365234,68.04679107666016,105.46942138671875,114.55213165283203,13.67480754852295,77.34416961669922,359.4593505859375,106.48912048339844,131.77459716796875,42.36177062988281
2021-01-25,113277.6796875,51720.0,79.54315185546875,28.82137107849121,91.2552719116211,94.32450866699219,68.0623779296875,105.89635467529297,115.041748046875,13.615718841552734,77.35313415527344,360.8769836425781,106.76412200927734,133.32762145996094,42.335670471191406
2021-01-26,113370.3046875,50330.0,79.5344467163086,28.87723731994629,91.13551330566406,95.21044921875,67.96105194091797,105.86080169677734,115.0333480834961,13.398319244384766,77.34416961669922,360.3136901855469,106.60578155517578,133.0760498046875,42.35306167602539
2021-01-27,113351.78125,50120.0,79.5344467163086,28.709671020507812,90.71234893798828,90.91732025146484,67.76616668701172,105.98530578613281,114.83071899414062,12.882240295410156,77.34416961669922,351.5074768066406,106.57244110107422,133.41445922851562,41.3614501953125
2021-01-28,113356.4140625,49245.0,79.54315185546875,28.784143447875977,90.90396881103516,92.52234649658203,67.9688491821289,105.70957946777344,114.64500427246094,13.015127182006836,77.33521270751953,354.530517578125,106.78080749511719,132.67697143554688,41.68328857421875
2021-01-29,113407.359375,48085.0,79.54315185546875,28.709671020507812,90.89598083496094,91.16315460205078,67.78955841064453,105.52278137207031,114.46772766113281,12.954042434692383,77.36207580566406,347.4329528808594,106.67244720458984,131.8787384033203,40.76994705200195
2021-02-01,113064.640625,49275.0,79.54315185546875,28.52521324157715,91.34613037109375,94.42134857177734,68.00704956054688,105.65455627441406,114.69355010986328,13.200615882873535,77.37102508544922,353.2161560058594,106.43909454345703,132.03160095214844,41.34404754638672
2021-02-02,113499.984375,50025.0,79.5344467163086,28.506576538085938,91.34613037109375,95.720458984375,68.1713638305664,105.38754272460938,114.38905334472656,13.519485473632812,77.34416961669922,358.210693359375,106.59746551513672,131.1803436279297,41.8050651550293
2021-02-03,113453.671875,50440.0,79.5344467163086,28.46000099182129,91.11384582519531,102.80001068115234,68.22613525390625,105.12943267822266,114.11836242675781,13.493306159973145,77.3531265258789,358.4923400878906,106.53910064697266,130.01634216308594,41.91813659667969
2021-02-04,113282.3125,49600.0,79.54315185546875,28.376157760620117,91.37813568115234,102.41763305664062,68.3669204711914,105.09379577636719,114.31291198730469,13.626691818237305,77.3531265258789,362.5669250488281,106.46409606933594,129.66885375976562,41.935546875
2021-02-05,113245.265625,50225.0,79.54315185546875,28.422740936279297,91.48226165771484,104.18701934814453,68.46861267089844,104.8713150024414,114.00849151611328,13.553641319274902,77.37102508544922,363.9938659667969,106.43909454345703,128.58316040039062,42.248687744140625
2021-02-08,112972.0078125,49730.0,79.54315185546875,28.534526824951172,91.48226165771484,103.93424224853516,68.67202758789062,104.91580200195312,114.49901580810547,14.399062156677246,77.362060546875,366.62261962890625,106.53910064697266,129.14776611328125,42.518348693847656
2021-02-09,113129.4765625,49570.0,79.54315185546875,28.59973907470703,91.15388488769531,103.46744537353516,68.5468521118164,104.99590301513672,114.3214111328125,14.224041938781738,77.34416961669922,366.3785095214844,106.59746551513672,129.24327087402344,42.761905670166016
2021-02-10,112944.2265625,49900.0,79.5344467163086,28.59042739868164,91.33811950683594,104.05691528320312,68.53120422363281,105.26292419433594,114.59205627441406,14.723664283752441,77.3531265258789,366.2189025878906,106.68912506103516,130.10321044921875,42.66622543334961
2021-02-11,,,79.54315185546875,28.683589935302734,91.3941650390625,104.08224487304688,68.56251525878906,105.18281555175781,114.28756713867188,15.208829879760742,77.3531265258789,366.8103942871094,106.56412506103516,129.39097595214844,42.94456481933594
2021-02-12,,,79.5344467163086,28.553157806396484,90.88957977294922,104.49044036865234,68.67202758789062,104.83570861816406,113.91535186767578,14.920124053955078,77.362060546875,368.62237548828125,106.38910675048828,127.78399658203125,43.14463424682617
2021-02-15,112657.078125,50670.0,,,,,,,,,,,,,
2021-02-16,112819.1796875,50865.0,79.54315185546875,28.32026481628418,89.77629089355469,105.3739013671875,68.56251525878906,104.07918548583984,113.11187744140625,15.288108825683594,77.335205078125,368.3031311035156,105.87234497070312,125.83829498291016,43.40559387207031
2021-02-17,112796.0234375,50330.0,79.54315185546875,28.24573516845703,90.27288818359375,105.69223022460938,68.5390396118164,104.1503677368164,113.6785888671875,14.86502742767334,77.3531265258789,368.3875732421875,105.83069610595703,126.63736724853516,43.13593292236328
2021-02-18,112865.5,49610.0,79.5344467163086,28.31095314025879,90.1767349243164,105.14049530029297,68.44512176513672,104.1414794921875,113.45864868164062,14.788241386413574,77.3531265258789,366.81976318359375,105.38893127441406,126.1248779296875,42.85758972167969
2021-02-19,112661.71875,50025.0,79.54315185546875,28.3016300201416,89.69621276855469,104.34295654296875,68.45297241210938,103.72321319580078,112.63819885253906,14.885470390319824,77.362060546875,366.1720275878906,104.93891906738281,124.44849395751953,43.057655334472656
2021-02-22,112263.4140625,49520.0,79.5344467163086,28.292320251464844,89.08748626708984,102.54227447509766,68.24172973632812,103.55404663085938,111.93616485595703,14.316290855407715,77.34416961669922,363.3555603027344,104.93055725097656,123.5016860961914,42.92717361450195
2021-02-23,112369.9375,49425.0,79.5344467163086,28.292320251464844,89.19159698486328,102.83924102783203,68.40603637695312,103.6341781616211,112.02073669433594,14.103126525878906,77.3531265258789,363.7967834472656,104.95556640625,123.1455307006836,42.94456481933594
2021-02-24,112865.5,48390.0,79.52579498291016,28.273683547973633,89.3277816772461,104.04647827148438,68.47645568847656,103.49176025390625,112.18993377685547,14.459144592285156,77.335205078125,367.8055725097656,104.87222290039062,122.3376693725586,43.10115432739258
2021-02-25,112564.453125,50150.0,79.5344467163086,27.956947326660156,87.73394012451172,100.87767028808594,67.82711791992188,102.11222839355469,110.41368103027344,13.270919799804688,77.21873474121094,358.9429931640625,103.58872985839844,120.33980560302734,42.37046813964844
2021-02-26,111772.5,48760.0,79.5344467163086,27.93832015991211,88.12640380859375,101.15081024169922,67.62372589111328,103.0289535522461,111.87699127197266,13.676801681518555,77.31729125976562,357.0934143066406,104.87222290039062,124.31819915771484,41.76157760620117
