Date,GOOG,META,MSFT,NVDA,PLTR
2020-12-11,88.48298645019531,272.0574645996094,205.01441955566406,12.977477073669434,27.200000762939453
2020-12-14,87.40486145019531,272.69403076171875,205.91807556152344,13.272168159484863,27.239999771118164
2020-12-15,87.7877426147461,274.0465393066406,205.85081481933594,13.323775291442871,26.43000030517578
2020-12-16,87.55086517333984,274.1659240722656,210.80169677734375,13.206100463867188,25.920000076293945
2020-12-17,86.80099487304688,272.9823913574219,210.93626403808594,13.30457878112793,27.229999542236328
2020-12-18,85.96223449707031,274.8919372558594,210.13836669921875,13.235518455505371,25.969999313354492
2020-12-21,86.37740325927734,271.3016052246094,213.98370361328125,13.29560375213623,28.510000228881836
2020-12-22,85.58929443359375,265.6326904296875,215.28150939941406,13.241751670837402,28.040000915527344
2020-12-23,86.03028106689453,266.6471252441406,212.4744415283203,12.973488807678223,28.690000534057617
2020-12-24,86.35157012939453,265.9410095214844,214.13755798339844,12.958032608032227,27.75
2020-12-28,88.20092010498047,275.4886474609375,216.26211547851562,12.864538192749023,25.6299991607666
2020-12-29,87.33831024169922,275.26983642578125,215.48338317871094,12.907670974731445,24.65999984741211
2020-12-30,86.38484954833984,270.3866271972656,213.10888671875,13.109615325927734,25.100000381469727
2020-12-31,86.99864196777344,271.6695861816406,213.82028198242188,13.019115447998047,23.549999237060547
2021-01-04,85.82467651367188,267.47259521484375,209.2731475830078,13.07745361328125,23.3700008392334
2021-01-05,86.45435333251953,269.49151611328125,209.47503662109375,13.367901802062988,24.600000381469727
2021-01-06,86.1747817993164,261.87335205078125,204.04351806640625,12.579828262329102,23.540000915527344
2021-01-07,88.755126953125,267.273681640625,209.84996032714844,13.307320594787598,25.0
2021-01-08,89.746337890625,266.110107421875,211.12857055664062,13.240254402160645,25.200000762939453
2021-01-11,87.73561096191406,255.4386444091797,209.0809326171875,13.584056854248047,25.93000030517578
2021-01-12,86.73395538330078,249.72003173828125,206.61985778808594,13.447683334350586,26.18000030517578
2021-01-13,87.12378692626953,250.2670135498047,207.97537231445312,13.494555473327637,25.5
2021-01-14,86.41763305664062,244.29977416992188,204.7837371826172,13.16396427154541,24.920000076293945
2021-01-15,86.219482421875,249.98855590820312,204.4280242919922,12.824149131774902,25.639999389648438
2021-01-19,88.93439483642578,259.6754150390625,208.07147216796875,12.989444732666016,26.6200008392334
2021-01-20,93.7037582397461,266.0205993652344,215.66604614257812,13.329011917114258,26.34000015258789
2021-01-21,93.91978454589844,271.3811950683594,216.27166748046875,13.82938003540039,25.979999542236328
2021-01-22,94.40644836425781,273.0023193359375,217.2138214111328,13.674809455871582,32.58000183105469
2021-01-25,94.32451629638672,276.4931640625,220.6553955078125,13.615717887878418,36.22999954223633
2021-01-26,95.21044921875,280.5111083984375,223.34710693359375,13.398321151733398,35.369998931884766
2021-01-27,90.91732788085938,270.6551513671875,223.89505004882812,12.882244110107422,39.0
2021-01-28,92.52234649658203,263.5540771484375,229.69192504882812,13.015125274658203,35.65999984741211
2021-01-29,91.16314697265625,256.9205017089844,222.99143981933594,12.954046249389648,35.18000030517578
2021-02-01,94.42134857177734,260.5804443359375,230.38412475585938,13.200615882873535,33.959999084472656
2021-02-02,95.720458984375,265.62274169921875,230.24949645996094,13.519484519958496,31.020000457763672
2021-02-03,102.80001068115234,265.19512939453125,233.6045684814453,13.493306159973145,31.760000228881836
2021-02-04,102.41761779785156,265.0359802246094,232.65284729003906,13.626690864562988,32.04999923706055
2021-02-05,104.18702697753906,266.6372375488281,232.83546447753906,13.553640365600586,34.04999923706055
2021-02-08,103.93424987792969,265.12548828125,233.09506225585938,14.39906120300293,36.04999923706055
2021-02-09,103.46744537353516,267.9798583984375,234.34478759765625,14.224042892456055,38.16999816894531
2021-02-10,104.0569076538086,270.3866271972656,233.4315185546875,14.72366714477539,35.70000076293945
2021-02-11,104.08224487304688,268.9147033691406,235.0369873046875,15.208828926086426,33.11000061035156
2021-02-12,104.49044036865234,269.02410888671875,235.5176239013672,14.920124053955078,31.90999984741211
2021-02-16,105.37389373779297,272.47515869140625,234.27749633789062,15.288108825683594,27.84000015258789
2021-02-17,105.69222259521484,272.0773620605469,235.298828125,14.865026473999023,27.079999923706055
2021-02-18,105.14048767089844,267.9201354980469,234.9038543701172,14.788240432739258,25.170000076293945
2021-02-19,104.34294891357422,260.1329345703125,232.1865997314453,14.885469436645508,29.0
2021-02-22,102.54228210449219,258.9095764160156,225.9620819091797,14.31628704071045,28.0
2021-02-23,102.83924102783203,264.409423828125,224.76727294921875,14.103127479553223,26.75
2021-02-24,104.0464859008789,262.8678894042969,226.00059509277344,14.459145545959473,26.389999389648438
2021-02-25,100.87767028808594,253.3003692626953,220.6432647705078,13.270920753479004,23.959999084472656
2021-02-26,101.15080261230469,256.2143859863281,223.90965270996094,13.676802635192871,23.899999618530273
2021-03-01,103.36812591552734,263.4646301269531,228.30349731445312,13.803704261779785,24.809999465942383
2021-03-02,103.0865478515625,257.58685302734375,225.34536743164062,13.369399070739746,24.479999542236328
2021-03-03,100.6467514038086,254.01646423339844,219.26541137695312,12.769553184509277,23.59000015258789
2021-03-04,101.75814819335938,256.23431396484375,218.46563720703125,12.336246490478516,24.729999542236328
2021-03-05,104.71044158935547,262.83807373046875,223.1581573486328,12.42724609375,23.950000762939453
2021-03-08,100.5206069946289,253.91697692871094,219.10159301757812,11.561383247375488,22.520000457763672
2021-03-09,101.93741607666016,264.29010009765625,225.25865173339844,12.490143775939941,24.260000228881836
2021-03-10,102.05313110351562,263.45465087890625,223.9482421875,12.43826961517334,24.75
2021-03-11,105.01982116699219,272.3856506347656,228.486572265625,12.962255477905273,26.729999542236328
2021-03-12,102.3952865600586,266.935546875,227.15687561035156,12.82508659362793,26.920000076293945
2021-03-15,102.62223815917969,272.2563781738281,226.25112915039062,13.159531593322754,26.790000915527344
2021-03-16,103.91487884521484,277.7562255859375,229.0454559326172,13.259288787841797,25.610000610351562
2021-03-17,103.84336853027344,282.4604187011719,228.3998565673828,13.309170722961426,25.209999084472656
2021-03-18,101.11901092529297,277.09979248046875,222.31019592285156,12.691909790039062,23.979999542236328
2021-03-19,101.46564483642578,288.527099609375,221.95367431640625,12.814860343933105,24.31999969482422
2021-03-22,101.23670196533203,291.93841552734375,227.3881378173828,13.154541969299316,24.219999313354492
2021-03-23,101.95032501220703,289.0443115234375,228.920166015625,13.039320945739746,23.260000228881836
2021-03-24,101.55801391601562,280.6006164550781,226.8773956298828,12.612598419189453,21.8799991607666
2021-03-25,101.52325439453125,277.2191467285156,223.8711395263672,12.505107879638672,22.579999923706055
2021-03-26,101.08573913574219,281.47576904296875,227.86024475097656,12.80837631225586,22.579999923706055
2021-03-29,102.09881591796875,289.2332763671875,226.66549682617188,12.9171142578125,21.729999542236328
2021-03-30,102.07844543457031,286.42864990234375,223.39901733398438,12.840800285339355,22.040000915527344
2021-03-31,102.72850799560547,292.9230041503906,227.17611694335938,13.316154479980469,23.290000915527344
2021-04-01,106.1610107421875,297.0304870605469,233.51629638671875,13.77853775024414,23.06999969482422
2021-04-05,110.52117919921875,307.22454833984375,239.99134826660156,13.953866958618164,23.440000534057617
2021-04-06,110.48146057128906,304.58905029296875,238.825439453125,13.828169822692871,23.270000457763672
2021-04-07,111.719482421875,311.3817138671875,240.7910919189453,14.109488487243652,22.899999618530273
2021-04-08,112.50212860107422,311.3121337890625,244.0189971923828,14.282574653625488,23.40999984741211
2021-04-09,113.51717376708984,310.7551574707031,246.52420043945312,14.365373611450195,24.040000915527344
2021-04-12,111.97323608398438,309.8402099609375,246.58201599121094,15.172428131103516,23.34000015258789
2021-04-13,112.5929946899414,308.0699462890625,249.06797790527344,15.641797065734863,25.420000076293945
2021-04-14,111.97571563720703,301.16778564453125,246.27369689941406,15.240264892578125,23.700000762939453
2021-04-15,114.0525131225586,306.1404724121094,250.0411376953125,16.09844970703125,23.149999618530273
2021-04-16,114.10713195800781,304.50946044921875,251.23594665527344,15.874238967895508,22.469999313354492
2021-04-19,114.33756256103516,300.5909423828125,249.30882263183594,15.324811935424805,21.940000534057617
2021-04-20,113.90203857421875,300.99871826171875,248.8463897705078,15.134771347045898,21.780000686645508
2021-04-21,113.88514709472656,299.82513427734375,251.08180236816406,15.323564529418945,22.6299991607666
2021-04-22,112.62527465820312,294.9021301269531,247.79605102539062,14.814542770385742,22.860000610351562
2021-04-23,114.9781723022461,299.48699951171875,251.63101196289062,15.228544235229492,23.40999984741211
2021-04-26,115.54627990722656,301.3865661621094,252.01644897460938,15.440781593322754,24.110000610351562
2021-04-27,114.57196044921875,301.9136657714844,252.42111206054688,15.34476089477539,23.8799991607666
2021-04-28,118.18671417236328,305.4244384765625,245.2812042236328,15.240015029907227,23.850000381469727
2021-04-29,120.66873931884766,327.7121276855469,243.3059539794922,15.287899017333984,23.3700008392334
2021-04-30,119.68694305419922,323.3062744140625,242.98797607421875,14.973409652709961,23.040000915527344
2021-05-03,118.94451904296875,320.8199462890625,242.67965698242188,14.80107307434082,22.299999237060547
2021-05-04,116.91243743896484,316.62298583984375,238.75799560546875,14.316740036010742,21.639999389648438
2021-05-05,117.03609466552734,313.3012390136719,237.48611450195312,14.42373275756836,21.149999618530273
2021-05-06,118.25823211669922,318.27392578125,240.6272735595703,14.488079071044922,20.09000015258789
2021-05-07,119.11933135986328,317.3390808105469,243.2578125,14.77663516998291,19.75
2021-05-10,116.28721618652344,304.30059814453125,238.1702423095703,14.2314453125,18.469999313354492
2021-05-11,114.65340423583984,304.8575134277344,237.2548828125,14.271848678588867,20.209999084472656
2021-05-12,111.19307708740234,300.89923095703125,230.2884063720703,13.725415229797363,18.889999389648438
2021-05-13,112.32980346679688,303.594482421875,234.1715087890625,13.632390022277832,18.3700008392334
2021-05-14,115.02088928222656,314.2161865234375,239.10487365722656,14.208751678466797,20.079999923706055
2021-05-17,115.28160095214844,313.73883056640625,236.24313354492188,14.131438255310059,20.459999084472656
2021-05-18,114.38871002197266,308.2688293457031,234.2196807861328,13.982048034667969,21.239999771118164
2021-05-19,114.65090942382812,311.8789978027344,234.7991180419922,14.031928062438965,20.670000076293945
2021-05-20,117.0038070678711,316.8716125488281,238.04417419433594,14.577363014221191,20.610000610351562
2021-05-21,116.45804595947266,314.504638671875,236.77896118164062,14.955702781677246,20.75
2021-05-24,119.515625,322.8587951660156,242.1969757080078,15.57446002960205,21.219999313354492
2021-05-25,119.63480377197266,326.0015563964844,243.10482788085938,15.610122680664062,21.479999542236328
2021-05-26,120.84949493408203,325.8722229003906,242.88267517089844,15.662247657775879,22.1200008392334
2021-05-27,119.30903625488281,330.9344482421875,240.77731323242188,15.450758934020996,22.700000762939453
2021-05-28,119.75846862792969,326.9364013671875,241.13461303710938,16.20543670654297,22.950000762939453
2021-06-01,120.66476440429688,327.3341979980469,238.93267822265625,16.22538948059082,23.059999465942383
2021-06-02,120.24115753173828,327.3541259765625,238.8360595703125,16.73790740966797,24.450000762939453
2021-06-03,119.41332244873047,324.2610778808594,237.30052185058594,16.928945541381836,23.6299991607666
2021-06-04,121.75480651855469,328.54754638671875,242.20663452148438,17.53598403930664,24.030000686645508
2021-06-07,122.46642303466797,334.7435302734375,245.12327575683594,17.576631546020508,24.459999084472656
2021-06-08,123.2987289428711,331.8594055175781,243.92572021484375,17.415029525756836,24.3799991607666
2021-06-09,123.72333526611328,328.4480895996094,244.91079711914062,17.320480346679688,24.170000076293945
2021-06-10,125.22306823730469,330.6460266113281,248.43588256835938,17.387083053588867,24.139999389648438
2021-06-11,124.84217834472656,329.4526062011719,249.06369018554688,17.786466598510742,24.670000076293945
2021-06-14,125.49320220947266,334.9325256347656,250.9951934814453,17.97953987121582,25.0
2021-06-15,125.1763916015625,334.9126281738281,249.5175018310547,17.74979591369629,24.40999984741211
2021-06-16,124.84217834472656,329.2735595703125,248.57113647460938,17.77149772644043,24.799999237060547
2021-06-17,125.51207733154297,334.6739807128906,251.97059631347656,18.61665153503418,25.450000762939453
2021-06-18,124.71405029296875,327.8613586425781,250.55091857910156,18.59819793701172,25.3700008392334
2021-06-21,125.59552001953125,330.47698974609375,253.64138793945312,18.38715171813965,25.420000076293945
2021-06-22,126.13631439208984,337.1802062988281,256.4228820800781,18.84565544128418,25.399999618530273
2021-06-23,125.60198211669922,338.73175048828125,256.1910705566406,19.015783309936523,26.270000457763672
2021-06-24,126.4168930053711,341.30755615234375,257.56243896484375,19.163705825805664,26.530000686645508
2021-06-25,126.13184356689453,339.5074157714844,255.94955444335938,18.989591598510742,26.780000686645508
2021-06-28,125.9575424194336,353.6996154785156,259.5229797363281,19.941513061523438,27.3799991607666
2021-06-29,125.1619873046875,349.9700622558594,262.11114501953125,19.983171463012695,26.6299991607666
2021-06-30,124.4642562866211,345.8128356933594,261.62841796875,19.95897674560547,26.360000610351562
2021-07-01,125.50960540771484,352.4564208984375,262.304443359375,20.16802215576172,24.719999313354492
2021-07-02,127.84410095214844,352.7647399902344,268.1473388671875,20.44242286682129,24.440000534057617
2021-07-06,128.88897705078125,350.8551940917969,268.15704345703125,20.653457641601562,24.68000030517578
2021-07-07,129.19338989257812,348.5776672363281,270.3492736816406,20.32741928100586,22.889999389648438
2021-07-08,128.29901123046875,343.7640686035156,267.9252624511719,19.85944366455078,23.079999923706055
2021-07-09,128.69383239746094,348.508056640625,268.42730712890625,20.006620407104492,23.290000915527344
2021-07-12,129.67657470703125,351.23309326171875,267.82867431640625,20.46786880493164,22.950000762939453
2021-07-13,130.10415649414062,350.1689453125,271.3634033203125,20.205936431884766,22.450000762939453
2021-07-14,131.18478393554688,345.7333068847656,272.8410949707031,19.798324584960938,21.559999465942383
2021-07-15,130.3743133544922,342.5805969238281,271.4116516113281,18.92498207092285,21.469999313354492
2021-07-16,130.94937133789062,339.298583984375,271.1412658691406,18.12148094177246,21.3700008392334
2021-07-19,128.37547302246094,335.111572265625,267.529296875,18.738887786865234,21.540000915527344
2021-07-20,130.21041870117188,339.7958068847656,269.76019287109375,18.571500778198242,22.18000030517578
2021-07-21,131.69923400878906,344.3409118652344,271.76904296875,19.367765426635742,22.520000457763672
2021-07-22,132.42230224609375,349.2738952636719,276.3467712402344,19.55136489868164,22.06999969482422
2021-07-23,136.87928771972656,367.77239990234375,279.7560119628906,19.51544189453125,21.809999465942383
2021-07-26,138.6953887939453,370.427734375,279.15716552734375,19.252016067504883,22.1299991607666
2021-07-27,135.86672973632812,365.80316162109375,276.73309326171875,19.166202545166016,21.68000030517578
2021-07-28,135.4545440673828,371.24334716796875,276.424072265625,19.460561752319336,22.559999465942383
2021-07-29,135.6124725341797,356.3649597167969,276.6944885253906,19.619216918945312,22.18000030517578
2021-07-30,134.30194091796875,354.3559265136719,275.1588134765625,19.456571578979492,21.709999084472656
2021-08-02,135.06520080566406,350.02972412109375,275.072021484375,19.7070255279541,22.100000381469727
2021-08-03,135.35374450683594,349.32354736328125,277.29327392578125,19.771883010864258,22.239999771118164
2021-08-04,135.1039581298828,356.96173095703125,276.70416259765625,20.229883193969727,22.299999237060547
2021-08-05,136.00926208496094,360.9895935058594,279.6111145019531,20.592092514038086,22.520000457763672
2021-08-06,136.10459899902344,361.5266418457031,279.5530700683594,20.321683883666992,21.81999969482422
2021-08-09,137.06402587890625,359.636962890625,278.4618225097656,20.250837326049805,22.93000030517578
2021-08-10,137.1578826904297,359.1596374511719,276.6365051269531,19.892623901367188,22.920000076293945
2021-08-11,136.753662109375,357.9959716796875,277.129150390625,19.65613555908203,22.350000381469727
2021-08-12,137.4488983154297,360.67132568359375,279.89117431640625,19.86168670654297,24.889999389648438
2021-08-13,137.46530151367188,361.1984558105469,282.8271179199219,20.144071578979492,24.899999618530273
2021-08-16,137.97181701660156,364.55999755859375,284.5172119140625,19.906591415405273,24.5
2021-08-17,136.3673095703125,356.4942321777344,283.0492248535156,19.415660858154297,23.969999313354492
2021-08-18,135.6417694091797,353.5106506347656,281.3171691894531,18.998571395874023,25.280000686645508
2021-08-19,135.98294067382812,353.182373046875,287.16168212890625,19.754920959472656,24.15999984741211
2021-08-20,137.49607849121094,357.40924072265625,294.5058898925781,20.77070426940918,24.010000228881836
2021-08-23,140.14048767089844,361.3675231933594,294.7865295410156,21.91022300720215,24.81999969482422
2021-08-24,141.43064880371094,363.5157470703125,292.8222961425781,21.745576858520508,25.100000381469727
2021-08-25,141.97840881347656,366.3800354003906,292.2320251464844,22.16466522216797,24.350000381469727
2021-08-26,141.1570281982422,362.3918762207031,289.4065246582031,22.019983291625977,24.8700008392334
2021-08-27,143.5680389404297,370.5968933105469,290.01611328125,22.586742401123047,25.709999084472656
2021-08-30,144.4807891845703,378.58306884765625,293.7608337402344,22.63863182067871,25.760000228881836
2021-08-31,144.47332763671875,377.31005859375,292.106201171875,22.340227127075195,26.34000015258789
2021-09-01,144.8507537841797,379.9654846191406,292.0578308105469,22.3961181640625,26.200000762939453
2021-09-02,143.23875427246094,373.2323913574219,291.3998718261719,22.351207733154297,26.510000228881836
2021-09-03,143.79098510742188,374.20709228515625,291.3902282714844,22.79731559753418,26.639999389648438
2021-09-07,144.5299530029297,380.0947570800781,290.46124267578125,22.616680145263672,26.700000762939453
2021-09-08,143.89877319335938,375.5099792480469,290.4902648925781,22.29432487487793,25.579999923706055
2021-09-09,143.92855834960938,375.93756103515625,287.6260681152344,22.132646560668945,26.1299991607666
2021-09-10,140.9564208984375,376.62384033203125,286.1359558105469,22.43304443359375,26.280000686645508
2021-09-13,142.48988342285156,374.4557189941406,287.37451171875,22.10769271850586,25.829999923706055
2021-09-14,142.4313201904297,374.4756164550781,290.0838928222656,22.197513580322266,26.260000228881836
2021-09-15,144.21905517578125,371.8798828125,294.9510803222656,22.29631805419922,27.079999923706055
2021-09-16,143.39224243164062,371.0245666503906,295.33807373046875,22.197513580322266,28.6299991607666
2021-09-17,140.50201416015625,362.73004150390625,290.1613464355469,21.856201171875,28.709999084472656
2021-09-20,138.0721435546875,353.75927734375,284.7715759277344,21.07077407836914,26.549999237060547
2021-09-21,138.69737243652344,355.5295715332031,285.2554016113281,21.20350456237793,26.6200008392334
2021-09-22,139.9805908203125,341.3373718261719,288.9130859375,21.897117614746094,27.43000030517578
2021-09-23,140.862548828125,344.0723876953125,289.861328125,22.43703842163086,28.770000457763672
2021-09-24,141.66355895996094,351.0341491699219,289.6581115722656,22.036836624145508,28.559999465942383
2021-09-27,140.5392608642578,351.6507873535156,284.6458435058594,21.61667823791504,27.469999313354492
2021-09-28,135.25839233398438,338.7913818359375,274.34063720703125,20.6575984954834,25.34000015258789
2021-09-29,133.60670471191406,337.7569885253906,274.8050842285156,20.475967407226562,24.520000457763672
2021-09-30,132.3597412109375,337.5382385253906,272.79248046875,20.67456817626953,24.040000915527344
2021-10-01,135.53497314453125,341.13848876953125,279.7399597167969,20.70051383972168,24.329999923706055
2021-10-04,132.85585021972656,324.4500732421875,273.94384765625,19.692535400390625,23.170000076293945
2021-10-05,135.25144958496094,331.14337158203125,279.4110412597656,20.410093307495117,23.209999084472656
2021-10-06,136.42044067382812,331.8196716308594,283.6201477050781,20.658597946166992,23.579999923706055
2021-10-07,138.23948669433594,327.4237365722656,285.3038330078125,21.03285026550293,23.729999542236328
2021-10-08,139.1040802001953,328.24920654296875,285.3038330078125,20.78933334350586,23.5
2021-10-11,137.90379333496094,323.67437744140625,284.70391845703125,20.653608322143555,23.530000686645508
2021-10-12,135.78379821777344,322.00347900390625,283.3976135253906,20.629657745361328,23.690000534057617
2021-10-13,136.96270751953125,322.7692565917969,286.716552734375,20.897119522094727,24.1299991607666
2021-10-14,140.45086669921875,326.73748779296875,292.94805908203125,21.70250701904297,24.350000381469727
2021-10-15,140.71206665039062,322.98809814453125,294.36083984375,21.81827735900879,24.0
2021-10-18,141.9888458251953,333.5103454589844,297.3410949707031,22.17755699157715,24.260000228881836
2021-10-19,142.84449768066406,338.1349182128906,298.2506103515625,22.245420455932617,24.690000534057617
2021-10-20,141.447021484375,338.920654296875,297.4571228027344,22.058795928955078,24.219999313354492
2021-10-21,141.81004333496094,340.0146789550781,300.69866943359375,22.646615982055664,24.780000686645508
2021-10-22,137.68280029296875,322.8388977050781,299.1504821777344,22.6805477142334,24.43000030517578
2021-10-25,137.82977294921875,326.8966064453125,298.1538391113281,23.119670867919922,25.40999984741211
2021-10-26,138.72268676757812,314.0868835449219,300.0696716308594,24.66756820678711,25.520000457763672
2021-10-27,145.43228149414062,310.5164794921875,312.7068786621094,24.402099609375,25.059999465942383
2021-10-28,145.13580322265625,315.1908874511719,313.8486633300781,24.891117095947266,25.639999389648438
2021-10-29,147.2627410888672,321.8045654296875,320.88336181640625,25.5158634185791,25.8799991607666
2021-11-01,142.79678344726562,328.17962646484375,318.7061767578125,25.775346755981445,26.559999465942383
2021-11-02,144.87161254882812,326.2899169921875,322.344482421875,26.34819793701172,25.920000076293945
2021-11-03,145.7923126220703,329.8106384277344,323.18634033203125,26.5448055267334,26.1200008392334
2021-11-04,147.6724395751953,334.017578125,325.5473937988281,29.74139404296875,26.469999313354492
2021-11-05,148.22665405273438,339.2687683105469,325.1795654296875,29.69249725341797,26.0
2021-11-08,148.33639526367188,336.7724304199219,326.0794677734375,30.742393493652344,26.75
2021-11-09,148.23410034179688,333.5401916503906,325.07318115234375,30.595685958862305,24.25
2021-11-10,145.62945556640625,325.8523864746094,320.0898132324219,29.400083541870117,22.520000457763672
2021-11-11,145.75059509277344,325.9517822265625,321.6670837402344,30.329219818115234,22.989999771118164
2021-11-12,148.62840270996094,339.03009033203125,325.8182067871094,30.329219818115234,22.829999923706055
2021-11-15,148.37265014648438,345.6636657714844,325.1892395019531,29.96495246887207,23.40999984741211
2021-11-16,148.0627899169922,341.0887756347656,328.51788330078125,30.142593383789062,23.1299991607666
2021-11-17,148.0488739013672,338.91070556640625,328.7408447265625,29.20247459411621,22.489999771118164
2021-11-18,149.68467712402344,336.8420715332031,330.8249816894531,31.611650466918945,21.5
2021-11-19,148.93333435058594,343.41595458984375,332.6086730957031,32.919029235839844,21.40999984741211
2021-11-22,146.078857421875,339.1494140625,329.42913818359375,31.892091751098633,20.649999618530273
2021-11-23,145.759521484375,335.4099426269531,327.3449401855469,31.68250846862793,20.59000015258789
2021-11-24,145.72030639648438,339.1990966796875,327.5679016113281,32.608646392822266,21.110000610351562
